Metric,Value
config_name,baseline
run_id,9
total_steps,2500
recorded_steps,2000
wall_time_seconds,28.551802158355713
avg_cav_amota,0.9930687435541804
avg_cis_amota,0.9915348434647573
avg_global_amota,0.4796477552497097
cav_total_mse_violations_gt,2981
cav_total_mse_violations_sensor,2980
cav_total_ttc_violations_gt,1192
cav_total_ttc_violations_sensor,1212
cav_true_positives_mse,2980
cav_false_positives_mse,0
cav_false_negatives_mse,1
cav_true_positives_ttc,1154
cav_false_positives_ttc,58
cav_false_negatives_ttc,38
cav_amota,1329.7190476190476
cav_total_mse_violations_gt_av,161
cav_total_mse_violations_gt_non_av,2820
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,2980
cav_total_ttc_violations_gt_av,69
cav_total_ttc_violations_gt_non_av,1123
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1212
cis_total_mse_violations_gt,7551
cis_total_mse_violations_sensor,7553
cis_total_ttc_violations_gt,557
cis_total_ttc_violations_sensor,567
cis_true_positives_mse,7548
cis_false_positives_mse,5
cis_false_negatives_mse,3
cis_true_positives_ttc,548
cis_false_positives_ttc,19
cis_false_negatives_ttc,9
cis_amota,1952.332106782107
cis_total_mse_violations_gt_av,212
cis_total_mse_violations_gt_non_av,7339
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7553
cis_total_ttc_violations_gt_av,22
cis_total_ttc_violations_gt_non_av,535
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,567
global_total_mse_violations_gt,41744
global_total_mse_violations_sensor,53572
global_total_ttc_violations_gt,17840
global_total_ttc_violations_sensor,22521
global_true_positives_mse,38566
global_false_positives_mse,15006
global_false_negatives_mse,3178
global_true_positives_ttc,14788
global_false_positives_ttc,7733
global_false_negatives_ttc,3052
global_amota,855.2119476102324
global_total_mse_violations_gt_av,615
global_total_mse_violations_gt_non_av,41129
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,53572
global_total_ttc_violations_gt_av,226
global_total_ttc_violations_gt_non_av,17614
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,22521
