Metric,Value
config_name,baseline
run_id,3
total_steps,2500
recorded_steps,2000
wall_time_seconds,64.37611031532288
avg_cav_amota,0.9890635089331131
avg_cis_amota,0.9899994194402091
avg_global_amota,0.5534758699505847
cav_total_mse_violations_gt,13308
cav_total_mse_violations_sensor,13299
cav_total_ttc_violations_gt,3780
cav_total_ttc_violations_sensor,3087
cav_true_positives_mse,13296
cav_false_positives_mse,3
cav_false_negatives_mse,12
cav_true_positives_ttc,2719
cav_false_positives_ttc,368
cav_false_negatives_ttc,1061
cav_amota,5499.193109668109
cav_total_mse_violations_gt_av,1198
cav_total_mse_violations_gt_non_av,12110
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,13299
cav_total_ttc_violations_gt_av,83
cav_total_ttc_violations_gt_non_av,3697
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3087
cis_total_mse_violations_gt,7591
cis_total_mse_violations_sensor,7592
cis_total_ttc_violations_gt,601
cis_total_ttc_violations_sensor,604
cis_true_positives_mse,7588
cis_false_positives_mse,4
cis_false_negatives_mse,3
cis_true_positives_ttc,587
cis_false_positives_ttc,17
cis_false_negatives_ttc,14
cis_amota,1956.238852813853
cis_total_mse_violations_gt_av,1131
cis_total_mse_violations_gt_non_av,6460
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7592
cis_total_ttc_violations_gt_av,30
cis_total_ttc_violations_gt_non_av,571
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,604
global_total_mse_violations_gt,109110
global_total_mse_violations_sensor,135284
global_total_ttc_violations_gt,40748
global_total_ttc_violations_sensor,50883
global_true_positives_mse,105567
global_false_positives_mse,29717
global_false_negatives_mse,3543
global_true_positives_ttc,36386
global_false_positives_ttc,14497
global_false_negatives_ttc,4362
global_amota,1062.6736703051226
global_total_mse_violations_gt_av,8290
global_total_mse_violations_gt_non_av,100820
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,135284
global_total_ttc_violations_gt_av,3441
global_total_ttc_violations_gt_non_av,37307
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,50883
