Metric,Value
config_name,baseline
run_id,1
total_steps,500
recorded_steps,300
wall_time_seconds,2.268073320388794
avg_cav_amota,0.9950248756218906
avg_cis_amota,0.9953886693017127
avg_global_amota,0.5459049219514344
cav_total_mse_violations_gt,284
cav_total_mse_violations_sensor,284
cav_total_ttc_violations_gt,91
cav_total_ttc_violations_sensor,88
cav_true_positives_mse,284
cav_false_positives_mse,0
cav_false_negatives_mse,0
cav_true_positives_ttc,70
cav_false_positives_ttc,18
cav_false_negatives_ttc,21
cav_amota,200.0
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,284
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,284
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,91
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,88
cis_total_mse_violations_gt,494
cis_total_mse_violations_sensor,494
cis_total_ttc_violations_gt,69
cis_total_ttc_violations_sensor,68
cis_true_positives_mse,494
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,68
cis_false_positives_ttc,0
cis_false_negatives_ttc,1
cis_amota,251.83333333333331
cis_total_mse_violations_gt_av,65
cis_total_mse_violations_gt_non_av,429
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,494
cis_total_ttc_violations_gt_av,12
cis_total_ttc_violations_gt_non_av,57
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,68
global_total_mse_violations_gt,1635
global_total_mse_violations_sensor,2085
global_total_ttc_violations_gt,854
global_total_ttc_violations_sensor,1034
global_true_positives_mse,1442
global_false_positives_mse,643
global_false_negatives_mse,193
global_true_positives_ttc,643
global_false_positives_ttc,391
global_false_negatives_ttc,211
global_amota,117.3695582195584
global_total_mse_violations_gt_av,83
global_total_mse_violations_gt_non_av,1552
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,2085
global_total_ttc_violations_gt_av,50
global_total_ttc_violations_gt_non_av,804
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,1034
