Metric,Value
config_name,lag_2steps_notrust
run_id,6
total_steps,7000
recorded_steps,5000
wall_time_seconds,624.6344425678253
avg_cav_amota,0.9936913074729375
avg_cis_amota,0.9907836702470605
avg_global_amota,0.46882244696730635
cav_total_mse_violations_gt,88644
cav_total_mse_violations_sensor,88641
cav_total_ttc_violations_gt,29165
cav_total_ttc_violations_sensor,23477
cav_true_positives_mse,88613
cav_false_positives_mse,28
cav_false_negatives_mse,31
cav_true_positives_ttc,20291
cav_false_positives_ttc,3186
cav_false_negatives_ttc,8874
cav_amota,35306.84584582094
cav_total_mse_violations_gt_av,10020
cav_total_mse_violations_gt_non_av,78624
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,88641
cav_total_ttc_violations_gt_av,3237
cav_total_ttc_violations_gt_non_av,25928
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,23477
cis_total_mse_violations_gt,24731
cis_total_mse_violations_sensor,24720
cis_total_ttc_violations_gt,1854
cis_total_ttc_violations_sensor,1877
cis_true_positives_mse,24712
cis_false_positives_mse,8
cis_false_negatives_mse,19
cis_true_positives_ttc,1825
cis_false_positives_ttc,52
cis_false_negatives_ttc,29
cis_amota,4939.056596181596
cis_total_mse_violations_gt_av,3866
cis_total_mse_violations_gt_non_av,20865
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24720
cis_total_ttc_violations_gt_av,160
cis_total_ttc_violations_gt_non_av,1694
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1877
global_total_mse_violations_gt,1194031
global_total_mse_violations_sensor,1416045
global_total_ttc_violations_gt,466436
global_total_ttc_violations_sensor,567930
global_true_positives_mse,1166396
global_false_positives_mse,249649
global_false_negatives_mse,27635
global_true_positives_ttc,428715
global_false_positives_ttc,139215
global_false_negatives_ttc,37721
global_amota,2293.0105881170953
global_total_mse_violations_gt_av,150133
global_total_mse_violations_gt_non_av,1043898
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1416045
global_total_ttc_violations_gt_av,58906
global_total_ttc_violations_gt_non_av,407530
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,567930
