Metric,Value
config_name,mal_remove_7pct
run_id,10
total_steps,7000
recorded_steps,5000
wall_time_seconds,390.2746675014496
avg_cav_amota,0.9907912279558501
avg_cis_amota,0.9903821636777314
avg_global_amota,0.45600431483409865
cav_total_mse_violations_gt,68524
cav_total_mse_violations_sensor,68512
cav_total_ttc_violations_gt,22946
cav_total_ttc_violations_sensor,18080
cav_true_positives_mse,68488
cav_false_positives_mse,24
cav_false_negatives_mse,36
cav_true_positives_ttc,16266
cav_false_positives_ttc,1814
cav_false_negatives_ttc,6680
cav_amota,26144.998923298972
cis_total_mse_violations_gt,25204
cis_total_mse_violations_sensor,25199
cis_total_ttc_violations_gt,1800
cis_total_ttc_violations_sensor,1810
cis_true_positives_mse,25184
cis_false_positives_mse,15
cis_false_negatives_mse,20
cis_true_positives_ttc,1770
cis_false_positives_ttc,40
cis_false_negatives_ttc,30
cis_amota,4939.035850260846
global_total_mse_violations_gt,735328
global_total_mse_violations_sensor,875105
global_total_ttc_violations_gt,289669
global_total_ttc_violations_sensor,352772
global_true_positives_mse,714821
global_false_positives_mse,160284
global_false_negatives_mse,20507
global_true_positives_ttc,267016
global_false_positives_ttc,85756
global_false_negatives_ttc,22653
global_amota,2259.5013800029587
