Metric,Value
config_name,baseline
run_id,5
total_steps,7000
recorded_steps,5000
wall_time_seconds,425.85946917533875
avg_cav_amota,0.9911582646617865
avg_cis_amota,0.991346877239555
avg_global_amota,0.3791207667968885
cav_total_mse_violations_gt,56679
cav_total_mse_violations_sensor,56670
cav_total_ttc_violations_gt,20644
cav_total_ttc_violations_sensor,17916
cav_true_positives_mse,56647
cav_false_positives_mse,23
cav_false_negatives_mse,32
cav_true_positives_ttc,16127
cav_false_positives_ttc,1789
cav_false_negatives_ttc,4517
cav_amota,24489.53840326342
cav_total_mse_violations_gt_av,4427
cav_total_mse_violations_gt_non_av,52252
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,56670
cav_total_ttc_violations_gt_av,1328
cav_total_ttc_violations_gt_non_av,19316
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,17916
cis_total_mse_violations_gt,24409
cis_total_mse_violations_sensor,24423
cis_total_ttc_violations_gt,1876
cis_total_ttc_violations_sensor,1881
cis_true_positives_mse,24398
cis_false_positives_mse,25
cis_false_negatives_mse,11
cis_true_positives_ttc,1840
cis_false_positives_ttc,41
cis_false_negatives_ttc,36
cis_amota,4941.864183039182
cis_total_mse_violations_gt_av,1852
cis_total_mse_violations_gt_non_av,22557
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24423
cis_total_ttc_violations_gt_av,174
cis_total_ttc_violations_gt_non_av,1702
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1881
global_total_mse_violations_gt,785731
global_total_mse_violations_sensor,936674
global_total_ttc_violations_gt,298218
global_total_ttc_violations_sensor,364293
global_true_positives_mse,759125
global_false_positives_mse,177549
global_false_negatives_mse,26606
global_true_positives_ttc,270497
global_false_positives_ttc,93796
global_false_negatives_ttc,27721
global_amota,1831.1533036289713
global_total_mse_violations_gt_av,53935
global_total_mse_violations_gt_non_av,731796
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,936674
global_total_ttc_violations_gt_av,17304
global_total_ttc_violations_gt_non_av,280914
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,364293
