Metric,Value
config_name,baseline
run_id,2
total_steps,7000
recorded_steps,5000
wall_time_seconds,475.83296513557434
avg_cav_amota,0.9905538955396364
avg_cis_amota,0.9907199307259511
avg_global_amota,0.3909492428752654
cav_total_mse_violations_gt,78605
cav_total_mse_violations_sensor,78609
cav_total_ttc_violations_gt,28959
cav_total_ttc_violations_sensor,22284
cav_true_positives_mse,78585
cav_false_positives_mse,24
cav_false_negatives_mse,20
cav_true_positives_ttc,19124
cav_false_positives_ttc,3160
cav_false_negatives_ttc,9835
cav_amota,34733.77234709735
cis_total_mse_violations_gt,24703
cis_total_mse_violations_sensor,24695
cis_total_ttc_violations_gt,1822
cis_total_ttc_violations_sensor,1829
cis_true_positives_mse,24682
cis_false_positives_mse,13
cis_false_negatives_mse,21
cis_true_positives_ttc,1792
cis_false_positives_ttc,37
cis_false_negatives_ttc,30
cis_amota,4936.7574148074145
global_total_mse_violations_gt,1083886
global_total_mse_violations_sensor,1279649
global_total_ttc_violations_gt,419370
global_total_ttc_violations_sensor,504653
global_true_positives_mse,1053998
global_false_positives_mse,225651
global_false_negatives_mse,29888
global_true_positives_ttc,381014
global_false_positives_ttc,123639
global_false_negatives_ttc,38356
global_amota,1922.6883764605552
