Metric,Value
config_name,baseline
run_id,1
total_steps,7000
recorded_steps,5000
wall_time_seconds,369.37881875038147
avg_cav_amota,0.9907253405460342
avg_cis_amota,0.9903704347662292
avg_global_amota,0.4613599180742497
cav_total_mse_violations_gt,65215
cav_total_mse_violations_sensor,65216
cav_total_ttc_violations_gt,20738
cav_total_ttc_violations_sensor,17300
cav_true_positives_mse,65190
cav_false_positives_mse,26
cav_false_negatives_mse,25
cav_true_positives_ttc,15460
cav_false_positives_ttc,1840
cav_false_negatives_ttc,5278
cav_amota,24864.23387168382
cis_total_mse_violations_gt,25825
cis_total_mse_violations_sensor,25833
cis_total_ttc_violations_gt,1845
cis_total_ttc_violations_sensor,1832
cis_true_positives_mse,25813
cis_false_positives_mse,20
cis_false_negatives_mse,12
cis_true_positives_ttc,1798
cis_false_positives_ttc,34
cis_false_negatives_ttc,47
cis_amota,4942.93883991825
global_total_mse_violations_gt,857211
global_total_mse_violations_sensor,1024849
global_total_ttc_violations_gt,337441
global_total_ttc_violations_sensor,410421
global_true_positives_mse,835777
global_false_positives_mse,189072
global_false_negatives_mse,21434
global_true_positives_ttc,310206
global_false_positives_ttc,100215
global_false_negatives_ttc,27235
global_amota,2260.6635985638236
