Metric,Value
config_name,mal_remove_100pct
run_id,10
total_steps,2500
recorded_steps,2000
wall_time_seconds,32.357096910476685
avg_cav_amota,0.9935720584530108
avg_cis_amota,0.9913057789644086
avg_global_amota,0.4731011559007959
cav_total_mse_violations_gt,4439
cav_total_mse_violations_sensor,4439
cav_total_ttc_violations_gt,1815
cav_total_ttc_violations_sensor,1737
cav_true_positives_mse,4437
cav_false_positives_mse,2
cav_false_negatives_mse,2
cav_true_positives_ttc,1552
cav_false_positives_ttc,185
cav_false_negatives_ttc,263
cav_amota,2378.6115079365077
cav_total_mse_violations_gt_av,148
cav_total_mse_violations_gt_non_av,4291
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,4439
cav_total_ttc_violations_gt_av,94
cav_total_ttc_violations_gt_non_av,1721
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1737
cis_total_mse_violations_gt,7507
cis_total_mse_violations_sensor,7505
cis_total_ttc_violations_gt,590
cis_total_ttc_violations_sensor,592
cis_true_positives_mse,7504
cis_false_positives_mse,1
cis_false_negatives_mse,3
cis_true_positives_ttc,578
cis_false_positives_ttc,14
cis_false_negatives_ttc,12
cis_amota,1952.872384559885
cis_total_mse_violations_gt_av,346
cis_total_mse_violations_gt_non_av,7161
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7505
cis_total_ttc_violations_gt_av,35
cis_total_ttc_violations_gt_non_av,555
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,592
global_total_mse_violations_gt,54796
global_total_mse_violations_sensor,70109
global_total_ttc_violations_gt,26291
global_total_ttc_violations_sensor,33602
global_true_positives_mse,51477
global_false_positives_mse,18632
global_false_negatives_mse,3319
global_true_positives_ttc,23117
global_false_positives_ttc,10485
global_false_negatives_ttc,3174
global_amota,884.6991615344883
global_total_mse_violations_gt_av,2218
global_total_mse_violations_gt_non_av,52578
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,70109
global_total_ttc_violations_gt_av,1274
global_total_ttc_violations_gt_non_av,25017
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,33602
