Metric,Value
config_name,localization_90pct
run_id,4
total_steps,2500
recorded_steps,2000
wall_time_seconds,67.20850896835327
avg_cav_amota,0.9897580521407134
avg_cis_amota,0.9884245773966587
avg_global_amota,0.6602539971497402
cav_total_mse_violations_gt,16858
cav_total_mse_violations_sensor,16858
cav_total_ttc_violations_gt,3709
cav_total_ttc_violations_sensor,3651
cav_true_positives_mse,16845
cav_false_positives_mse,13
cav_false_negatives_mse,13
cav_true_positives_ttc,3386
cav_false_positives_ttc,265
cav_false_negatives_ttc,323
cav_amota,5377.355497280496
cav_total_mse_violations_gt_av,2666
cav_total_mse_violations_gt_non_av,14192
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,16858
cav_total_ttc_violations_gt_av,464
cav_total_ttc_violations_gt_non_av,3245
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3651
cis_total_mse_violations_gt,7509
cis_total_mse_violations_sensor,7508
cis_total_ttc_violations_gt,582
cis_total_ttc_violations_sensor,580
cis_true_positives_mse,7506
cis_false_positives_mse,2
cis_false_negatives_mse,3
cis_true_positives_ttc,569
cis_false_positives_ttc,11
cis_false_negatives_ttc,13
cis_amota,1947.1964174714176
cis_total_mse_violations_gt_av,1703
cis_total_mse_violations_gt_non_av,5806
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7508
cis_total_ttc_violations_gt_av,65
cis_total_ttc_violations_gt_non_av,517
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,580
global_total_mse_violations_gt,113330
global_total_mse_violations_sensor,142016
global_total_ttc_violations_gt,44525
global_total_ttc_violations_sensor,55896
global_true_positives_mse,111122
global_false_positives_mse,30894
global_false_negatives_mse,2208
global_true_positives_ttc,41282
global_false_positives_ttc,14614
global_false_negatives_ttc,3243
global_amota,1311.264438339384
global_total_mse_violations_gt_av,21611
global_total_mse_violations_gt_non_av,91719
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,142016
global_total_ttc_violations_gt_av,9309
global_total_ttc_violations_gt_non_av,35216
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,55896
