Metric,Value
config_name,mal_add_50pct_notrust
run_id,6
total_steps,2500
recorded_steps,2000
wall_time_seconds,42.27323365211487
avg_cav_amota,0.9882288214431074
avg_cis_amota,0.9913751674157764
avg_global_amota,0.5607658533015477
cav_total_mse_violations_gt,7741
cav_total_mse_violations_sensor,7741
cav_total_ttc_violations_gt,1837
cav_total_ttc_violations_sensor,1943
cav_true_positives_mse,7735
cav_false_positives_mse,6
cav_false_negatives_mse,6
cav_true_positives_ttc,1788
cav_false_positives_ttc,155
cav_false_negatives_ttc,49
cav_amota,2697.864682539683
cav_total_mse_violations_gt_av,704
cav_total_mse_violations_gt_non_av,7037
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,7741
cav_total_ttc_violations_gt_av,148
cav_total_ttc_violations_gt_non_av,1689
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1943
cis_total_mse_violations_gt,7403
cis_total_mse_violations_sensor,7407
cis_total_ttc_violations_gt,543
cis_total_ttc_violations_sensor,548
cis_true_positives_mse,7403
cis_false_positives_mse,4
cis_false_negatives_mse,0
cis_true_positives_ttc,536
cis_false_positives_ttc,12
cis_false_negatives_ttc,7
cis_amota,1953.0090798090794
cis_total_mse_violations_gt_av,736
cis_total_mse_violations_gt_non_av,6667
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7407
cis_total_ttc_violations_gt_av,65
cis_total_ttc_violations_gt_non_av,478
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,548
global_total_mse_violations_gt,58381
global_total_mse_violations_sensor,75270
global_total_ttc_violations_gt,26790
global_total_ttc_violations_sensor,34765
global_true_positives_mse,56411
global_false_positives_mse,18859
global_false_negatives_mse,1970
global_true_positives_ttc,24268
global_false_positives_ttc,10497
global_false_negatives_ttc,2522
global_amota,1021.1546188621185
global_total_mse_violations_gt_av,4395
global_total_mse_violations_gt_non_av,53986
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,75270
global_total_ttc_violations_gt_av,2011
global_total_ttc_violations_gt_non_av,24779
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,34765
