Metric,Value
config_name,mal_convoy_90pct
run_id,6
total_steps,2500
recorded_steps,2000
wall_time_seconds,61.15020704269409
avg_cav_amota,0.9907788118595041
avg_cis_amota,0.9893722505564613
avg_global_amota,0.5918188121715419
cav_total_mse_violations_gt,12869
cav_total_mse_violations_sensor,12868
cav_total_ttc_violations_gt,2968
cav_total_ttc_violations_sensor,2668
cav_true_positives_mse,12861
cav_false_positives_mse,7
cav_false_negatives_mse,8
cav_true_positives_ttc,2463
cav_false_positives_ttc,205
cav_false_negatives_ttc,505
cav_amota,5157.003715728719
cav_total_mse_violations_gt_av,1044
cav_total_mse_violations_gt_non_av,11825
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,12868
cav_total_ttc_violations_gt_av,200
cav_total_ttc_violations_gt_non_av,2768
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2668
cis_total_mse_violations_gt,7527
cis_total_mse_violations_sensor,7527
cis_total_ttc_violations_gt,614
cis_total_ttc_violations_sensor,622
cis_true_positives_mse,7525
cis_false_positives_mse,2
cis_false_negatives_mse,2
cis_true_positives_ttc,606
cis_false_positives_ttc,16
cis_false_negatives_ttc,8
cis_amota,1954.9995670995675
cis_total_mse_violations_gt_av,1228
cis_total_mse_violations_gt_non_av,6299
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7527
cis_total_ttc_violations_gt_av,84
cis_total_ttc_violations_gt_non_av,530
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,622
global_total_mse_violations_gt,95736
global_total_mse_violations_sensor,119184
global_total_ttc_violations_gt,35490
global_total_ttc_violations_sensor,45507
global_true_positives_mse,92829
global_false_positives_mse,26355
global_false_negatives_mse,2907
global_true_positives_ttc,32223
global_false_positives_ttc,13284
global_false_negatives_ttc,3267
global_amota,1159.964871856222
global_total_mse_violations_gt_av,10552
global_total_mse_violations_gt_non_av,85184
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,119184
global_total_ttc_violations_gt_av,5048
global_total_ttc_violations_gt_non_av,30442
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,45507
