Metric,Value
config_name,mal_remove_50pct_trust
run_id,4
total_steps,7000
recorded_steps,5000
wall_time_seconds,374.44150400161743
avg_cav_amota,0.993887800209614
avg_cis_amota,0.9914867741921846
avg_global_amota,0.4283704321259683
cav_total_mse_violations_gt,57246
cav_total_mse_violations_sensor,57249
cav_total_ttc_violations_gt,19593
cav_total_ttc_violations_sensor,17097
cav_true_positives_mse,57234
cav_false_positives_mse,15
cav_false_negatives_mse,12
cav_true_positives_ttc,15308
cav_false_positives_ttc,1789
cav_false_negatives_ttc,4285
cav_amota,22662.62962037962
cav_total_mse_violations_gt_av,5831
cav_total_mse_violations_gt_non_av,51415
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,57249
cav_total_ttc_violations_gt_av,1799
cav_total_ttc_violations_gt_non_av,17794
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,17097
cis_total_mse_violations_gt,25351
cis_total_mse_violations_sensor,25342
cis_total_ttc_violations_gt,1841
cis_total_ttc_violations_sensor,1845
cis_true_positives_mse,25328
cis_false_positives_mse,14
cis_false_negatives_mse,23
cis_true_positives_ttc,1811
cis_false_positives_ttc,34
cis_false_negatives_ttc,30
cis_amota,4947.519003219001
cis_total_mse_violations_gt_av,2257
cis_total_mse_violations_gt_non_av,23094
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25342
cis_total_ttc_violations_gt_av,240
cis_total_ttc_violations_gt_non_av,1601
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1845
global_total_mse_violations_gt,663654
global_total_mse_violations_sensor,799728
global_total_ttc_violations_gt,263026
global_total_ttc_violations_sensor,322667
global_true_positives_mse,644239
global_false_positives_mse,155489
global_false_negatives_mse,19415
global_true_positives_ttc,238888
global_false_positives_ttc,83779
global_false_negatives_ttc,24138
global_amota,2112.722971245276
global_total_mse_violations_gt_av,55949
global_total_mse_violations_gt_non_av,607705
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,799728
global_total_ttc_violations_gt_av,22196
global_total_ttc_violations_gt_non_av,240830
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,322667
