Metric,Value
config_name,mal_remove_60pct_trust
run_id,9
total_steps,7000
recorded_steps,5000
wall_time_seconds,373.73434042930603
avg_cav_amota,0.9947761399935489
avg_cis_amota,0.9916562267883848
avg_global_amota,0.4560020854689744
cav_total_mse_violations_gt,55211
cav_total_mse_violations_sensor,55202
cav_total_ttc_violations_gt,17207
cav_total_ttc_violations_sensor,14402
cav_true_positives_mse,55189
cav_false_positives_mse,13
cav_false_negatives_mse,22
cav_true_positives_ttc,12563
cav_false_positives_ttc,1839
cav_false_negatives_ttc,4644
cav_amota,22443.144494394455
cav_total_mse_violations_gt_av,4448
cav_total_mse_violations_gt_non_av,50763
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,55202
cav_total_ttc_violations_gt_av,1156
cav_total_ttc_violations_gt_non_av,16051
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,14402
cis_total_mse_violations_gt,26029
cis_total_mse_violations_sensor,26015
cis_total_ttc_violations_gt,1811
cis_total_ttc_violations_sensor,1821
cis_true_positives_mse,26004
cis_false_positives_mse,11
cis_false_negatives_mse,25
cis_true_positives_ttc,1778
cis_false_positives_ttc,43
cis_false_negatives_ttc,33
cis_amota,4952.331196581194
cis_total_mse_violations_gt_av,2232
cis_total_mse_violations_gt_non_av,23797
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,26015
cis_total_ttc_violations_gt_av,172
cis_total_ttc_violations_gt_non_av,1639
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1821
global_total_mse_violations_gt,592965
global_total_mse_violations_sensor,722936
global_total_ttc_violations_gt,218017
global_total_ttc_violations_sensor,274413
global_true_positives_mse,576899
global_false_positives_mse,146037
global_false_negatives_mse,16066
global_true_positives_ttc,200197
global_false_positives_ttc,74216
global_false_negatives_ttc,17820
global_amota,2267.6983710372097
global_total_mse_violations_gt_av,48014
global_total_mse_violations_gt_non_av,544951
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,722936
global_total_ttc_violations_gt_av,17980
global_total_ttc_violations_gt_non_av,200037
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,274413
