Metric,Value
config_name,localization_8pct
run_id,1
total_steps,500
recorded_steps,300
wall_time_seconds,2.398732900619507
avg_cav_amota,0.9957295373665481
avg_cis_amota,0.9939516129032258
avg_global_amota,0.5372922464440324
cav_total_mse_violations_gt,381
cav_total_mse_violations_sensor,380
cav_total_ttc_violations_gt,181
cav_total_ttc_violations_sensor,152
cav_true_positives_mse,380
cav_false_positives_mse,0
cav_false_negatives_mse,1
cav_true_positives_ttc,140
cav_false_positives_ttc,12
cav_false_negatives_ttc,41
cav_amota,279.8
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,381
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,380
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,181
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,152
cis_total_mse_violations_gt,467
cis_total_mse_violations_sensor,467
cis_total_ttc_violations_gt,57
cis_total_ttc_violations_sensor,57
cis_true_positives_mse,467
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,56
cis_false_positives_ttc,1
cis_false_negatives_ttc,1
cis_amota,246.5
cis_total_mse_violations_gt_av,87
cis_total_mse_violations_gt_non_av,380
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,467
cis_total_ttc_violations_gt_av,27
cis_total_ttc_violations_gt_non_av,30
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,57
global_total_mse_violations_gt,2434
global_total_mse_violations_sensor,3233
global_total_ttc_violations_gt,1160
global_total_ttc_violations_sensor,1463
global_true_positives_mse,2107
global_false_positives_mse,1126
global_false_negatives_mse,327
global_true_positives_ttc,919
global_false_positives_ttc,544
global_false_negatives_ttc,241
global_amota,120.35346320346326
global_total_mse_violations_gt_av,202
global_total_mse_violations_gt_non_av,2232
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,3233
global_total_ttc_violations_gt_av,143
global_total_ttc_violations_gt_non_av,1017
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,1463
