Metric,Value
config_name,mal_add_10pct_notrust
run_id,1
total_steps,7000
recorded_steps,5000
wall_time_seconds,424.31481409072876
avg_cav_amota,0.9948113841947487
avg_cis_amota,0.9908161544534284
avg_global_amota,0.43157233626587277
cav_total_mse_violations_gt,59023
cav_total_mse_violations_sensor,59025
cav_total_ttc_violations_gt,21063
cav_total_ttc_violations_sensor,18253
cav_true_positives_mse,59002
cav_false_positives_mse,23
cav_false_negatives_mse,21
cav_true_positives_ttc,16367
cav_false_positives_ttc,1886
cav_false_negatives_ttc,4696
cav_amota,26086.938927738895
cav_total_mse_violations_gt_av,5608
cav_total_mse_violations_gt_non_av,53415
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,59025
cav_total_ttc_violations_gt_av,1878
cav_total_ttc_violations_gt_non_av,19185
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,18253
cis_total_mse_violations_gt,25532
cis_total_mse_violations_sensor,25512
cis_total_ttc_violations_gt,1837
cis_total_ttc_violations_sensor,1836
cis_true_positives_mse,25502
cis_false_positives_mse,10
cis_false_negatives_mse,30
cis_true_positives_ttc,1795
cis_false_positives_ttc,41
cis_false_negatives_ttc,42
cis_amota,4944.172610722608
cis_total_mse_violations_gt_av,2198
cis_total_mse_violations_gt_non_av,23334
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25512
cis_total_ttc_violations_gt_av,227
cis_total_ttc_violations_gt_non_av,1610
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1836
global_total_mse_violations_gt,808532
global_total_mse_violations_sensor,965624
global_total_ttc_violations_gt,318935
global_total_ttc_violations_sensor,396639
global_true_positives_mse,782818
global_false_positives_mse,182806
global_false_negatives_mse,25714
global_true_positives_ttc,294122
global_false_positives_ttc,102517
global_false_negatives_ttc,24813
global_amota,2134.125202834741
global_total_mse_violations_gt_av,69942
global_total_mse_violations_gt_non_av,738590
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,965624
global_total_ttc_violations_gt_av,25283
global_total_ttc_violations_gt_non_av,293652
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,396639
