Metric,Value
config_name,mal_add_50pct
run_id,1
total_steps,2500
recorded_steps,2000
wall_time_seconds,49.1265766620636
avg_cav_amota,0.9927628851858662
avg_cis_amota,0.9905502334866612
avg_global_amota,0.47918451187655686
cav_total_mse_violations_gt,9531
cav_total_mse_violations_sensor,9532
cav_total_ttc_violations_gt,2922
cav_total_ttc_violations_sensor,2616
cav_true_positives_mse,9527
cav_false_positives_mse,5
cav_false_negatives_mse,4
cav_true_positives_ttc,2388
cav_false_positives_ttc,228
cav_false_negatives_ttc,534
cav_amota,4769.232900432901
cav_total_mse_violations_gt_av,685
cav_total_mse_violations_gt_non_av,8846
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,9532
cav_total_ttc_violations_gt_av,179
cav_total_ttc_violations_gt_non_av,2743
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2616
cis_total_mse_violations_gt,7392
cis_total_mse_violations_sensor,7390
cis_total_ttc_violations_gt,595
cis_total_ttc_violations_sensor,598
cis_true_positives_mse,7390
cis_false_positives_mse,0
cis_false_negatives_mse,2
cis_true_positives_ttc,581
cis_false_positives_ttc,17
cis_false_negatives_ttc,14
cis_amota,1963.2705627705625
cis_total_mse_violations_gt_av,713
cis_total_mse_violations_gt_non_av,6679
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7390
cis_total_ttc_violations_gt_av,84
cis_total_ttc_violations_gt_non_av,511
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,598
global_total_mse_violations_gt,114048
global_total_mse_violations_sensor,141492
global_total_ttc_violations_gt,45568
global_total_ttc_violations_sensor,58259
global_true_positives_mse,108660
global_false_positives_mse,32832
global_false_negatives_mse,5388
global_true_positives_ttc,40903
global_false_positives_ttc,17356
global_false_negatives_ttc,4665
global_amota,917.1591557317298
global_total_mse_violations_gt_av,7848
global_total_mse_violations_gt_non_av,106200
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,141492
global_total_ttc_violations_gt_av,4302
global_total_ttc_violations_gt_non_av,41266
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,58259
