Metric,Value
config_name,mal_convoy_70pct_notrust
run_id,8
total_steps,7000
recorded_steps,5000
wall_time_seconds,510.57579278945923
avg_cav_amota,0.993939207247403
avg_cis_amota,0.9909346101287093
avg_global_amota,0.44295432555637093
cav_total_mse_violations_gt,71316
cav_total_mse_violations_sensor,71299
cav_total_ttc_violations_gt,21747
cav_total_ttc_violations_sensor,18497
cav_true_positives_mse,71278
cav_false_positives_mse,21
cav_false_negatives_mse,38
cav_true_positives_ttc,15796
cav_false_positives_ttc,2701
cav_false_negatives_ttc,5951
cav_amota,27117.643391330897
cav_total_mse_violations_gt_av,7499
cav_total_mse_violations_gt_non_av,63817
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,71299
cav_total_ttc_violations_gt_av,1470
cav_total_ttc_violations_gt_non_av,20277
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,18497
cis_total_mse_violations_gt,25079
cis_total_mse_violations_sensor,25065
cis_total_ttc_violations_gt,1886
cis_total_ttc_violations_sensor,1903
cis_true_positives_mse,25056
cis_false_positives_mse,9
cis_false_negatives_mse,23
cis_true_positives_ttc,1855
cis_false_positives_ttc,48
cis_false_negatives_ttc,31
cis_amota,4936.83622766123
cis_total_mse_violations_gt_av,2577
cis_total_mse_violations_gt_non_av,22502
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25065
cis_total_ttc_violations_gt_av,214
cis_total_ttc_violations_gt_non_av,1672
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1903
global_total_mse_violations_gt,755230
global_total_mse_violations_sensor,899625
global_total_ttc_violations_gt,272085
global_total_ttc_violations_sensor,334440
global_true_positives_mse,735147
global_false_positives_mse,164478
global_false_negatives_mse,20083
global_true_positives_ttc,250154
global_false_positives_ttc,84286
global_false_negatives_ttc,21931
global_amota,2142.570072716166
global_total_mse_violations_gt_av,78221
global_total_mse_violations_gt_non_av,677009
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,899625
global_total_ttc_violations_gt_av,25027
global_total_ttc_violations_gt_non_av,247058
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,334440
