Metric,Value
config_name,extrinsics_5deg_trust
run_id,1
total_steps,300
recorded_steps,200
wall_time_seconds,1.5558924674987793
avg_cav_amota,0.0
avg_cis_amota,0.9907407407407408
avg_global_amota,0.6793831168831163
cav_total_mse_violations_gt,0
cav_total_mse_violations_sensor,0
cav_total_ttc_violations_gt,0
cav_total_ttc_violations_sensor,0
cav_true_positives_mse,0
cav_false_positives_mse,0
cav_false_negatives_mse,0
cav_true_positives_ttc,0
cav_false_positives_ttc,0
cav_false_negatives_ttc,0
cav_amota,0.0
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,0
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,0
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,0
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,0
cis_total_mse_violations_gt,256
cis_total_mse_violations_sensor,256
cis_total_ttc_violations_gt,58
cis_total_ttc_violations_sensor,57
cis_true_positives_mse,256
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,57
cis_false_positives_ttc,0
cis_false_negatives_ttc,1
cis_amota,151.58333333333334
cis_total_mse_violations_gt_av,0
cis_total_mse_violations_gt_non_av,256
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,256
cis_total_ttc_violations_gt_av,0
cis_total_ttc_violations_gt_non_av,58
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,57
global_total_mse_violations_gt,73
global_total_mse_violations_sensor,94
global_total_ttc_violations_gt,9
global_total_ttc_violations_sensor,20
global_true_positives_mse,66
global_false_positives_mse,28
global_false_negatives_mse,7
global_true_positives_ttc,8
global_false_positives_ttc,12
global_false_negatives_ttc,1
global_amota,59.785714285714235
global_total_mse_violations_gt_av,0
global_total_mse_violations_gt_non_av,73
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,94
global_total_ttc_violations_gt_av,0
global_total_ttc_violations_gt_non_av,9
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,20
