Metric,Value
config_name,baseline_notrust
run_id,3
total_steps,1500
recorded_steps,1000
wall_time_seconds,20.519432544708252
avg_cav_amota,0.9905397868618295
avg_cis_amota,0.9916182733255904
avg_global_amota,0.5607453530679706
cav_total_mse_violations_gt,4463
cav_total_mse_violations_sensor,4465
cav_total_ttc_violations_gt,850
cav_total_ttc_violations_sensor,819
cav_true_positives_mse,4461
cav_false_positives_mse,4
cav_false_negatives_mse,2
cav_true_positives_ttc,687
cav_false_positives_ttc,132
cav_false_negatives_ttc,163
cav_amota,1959.2876984126988
cav_total_mse_violations_gt_av,161
cav_total_mse_violations_gt_non_av,4302
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,4465
cav_total_ttc_violations_gt_av,29
cav_total_ttc_violations_gt_non_av,821
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,819
cis_total_mse_violations_gt,3175
cis_total_mse_violations_sensor,3173
cis_total_ttc_violations_gt,221
cis_total_ttc_violations_sensor,224
cis_true_positives_mse,3172
cis_false_positives_mse,1
cis_false_negatives_mse,3
cis_true_positives_ttc,219
cis_false_positives_ttc,5
cis_false_negatives_ttc,2
cis_amota,975.7523809523809
cis_total_mse_violations_gt_av,330
cis_total_mse_violations_gt_non_av,2845
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,3173
cis_total_ttc_violations_gt_av,15
cis_total_ttc_violations_gt_non_av,206
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,224
global_total_mse_violations_gt,22520
global_total_mse_violations_sensor,28827
global_total_ttc_violations_gt,10020
global_total_ttc_violations_sensor,12642
global_true_positives_mse,21467
global_false_positives_mse,7360
global_false_negatives_mse,1053
global_true_positives_ttc,8960
global_false_positives_ttc,3682
global_false_negatives_ttc,1060
global_amota,550.0911913596791
global_total_mse_violations_gt_av,1802
global_total_mse_violations_gt_non_av,20718
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,28827
global_total_ttc_violations_gt_av,737
global_total_ttc_violations_gt_non_av,9283
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,12642
