Metric,Value
config_name,baseline_notrust
run_id,2
total_steps,1500
recorded_steps,1000
wall_time_seconds,20.48457384109497
avg_cav_amota,0.9916211228336977
avg_cis_amota,0.9898269501480508
avg_global_amota,0.4915717182601694
cav_total_mse_violations_gt,4162
cav_total_mse_violations_sensor,4163
cav_total_ttc_violations_gt,995
cav_total_ttc_violations_sensor,1011
cav_true_positives_mse,4160
cav_false_positives_mse,3
cav_false_negatives_mse,2
cav_true_positives_ttc,749
cav_false_positives_ttc,262
cav_false_negatives_ttc,246
cav_amota,1987.2087301587303
cav_total_mse_violations_gt_av,445
cav_total_mse_violations_gt_non_av,3717
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,4163
cav_total_ttc_violations_gt_av,52
cav_total_ttc_violations_gt_non_av,943
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1011
cis_total_mse_violations_gt,3121
cis_total_mse_violations_sensor,3120
cis_total_ttc_violations_gt,244
cis_total_ttc_violations_sensor,247
cis_true_positives_mse,3119
cis_false_positives_mse,1
cis_false_negatives_mse,2
cis_true_positives_ttc,238
cis_false_positives_ttc,9
cis_false_negatives_ttc,6
cis_amota,971.0202380952378
cis_total_mse_violations_gt_av,335
cis_total_mse_violations_gt_non_av,2786
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,3120
cis_total_ttc_violations_gt_av,16
cis_total_ttc_violations_gt_non_av,228
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,247
global_total_mse_violations_gt,51497
global_total_mse_violations_sensor,63633
global_total_ttc_violations_gt,18707
global_total_ttc_violations_sensor,24100
global_true_positives_mse,48875
global_false_positives_mse,14758
global_false_negatives_mse,2622
global_true_positives_ttc,16661
global_false_positives_ttc,7439
global_false_negatives_ttc,2046
global_amota,455.19541110891686
global_total_mse_violations_gt_av,6061
global_total_mse_violations_gt_non_av,45436
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,63633
global_total_ttc_violations_gt_av,2039
global_total_ttc_violations_gt_non_av,16668
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,24100
