Metric,Value
config_name,mal_convoy_30pct_notrust
run_id,4
total_steps,7000
recorded_steps,5000
wall_time_seconds,437.6429295539856
avg_cav_amota,0.9948068313505183
avg_cis_amota,0.9906627344916259
avg_global_amota,0.3928800641618774
cav_total_mse_violations_gt,59727
cav_total_mse_violations_sensor,59729
cav_total_ttc_violations_gt,22252
cav_total_ttc_violations_sensor,18877
cav_true_positives_mse,59709
cav_false_positives_mse,20
cav_false_negatives_mse,18
cav_true_positives_ttc,16672
cav_false_positives_ttc,2205
cav_false_negatives_ttc,5580
cav_amota,27085.60559718056
cav_total_mse_violations_gt_av,7071
cav_total_mse_violations_gt_non_av,52656
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,59729
cav_total_ttc_violations_gt_av,3067
cav_total_ttc_violations_gt_non_av,19185
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,18877
cis_total_mse_violations_gt,24556
cis_total_mse_violations_sensor,24546
cis_total_ttc_violations_gt,1776
cis_total_ttc_violations_sensor,1777
cis_true_positives_mse,24530
cis_false_positives_mse,16
cis_false_negatives_mse,26
cis_true_positives_ttc,1734
cis_false_positives_ttc,43
cis_false_negatives_ttc,42
cis_amota,4944.397707847705
cis_total_mse_violations_gt_av,2036
cis_total_mse_violations_gt_non_av,22520
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24546
cis_total_ttc_violations_gt_av,222
cis_total_ttc_violations_gt_non_av,1554
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1777
global_total_mse_violations_gt,814357
global_total_mse_violations_sensor,971032
global_total_ttc_violations_gt,305792
global_total_ttc_violations_sensor,388344
global_true_positives_mse,788159
global_false_positives_mse,182873
global_false_negatives_mse,26198
global_true_positives_ttc,281091
global_false_positives_ttc,107253
global_false_negatives_ttc,24701
global_amota,1912.1472722758572
global_total_mse_violations_gt_av,80380
global_total_mse_violations_gt_non_av,733977
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,971032
global_total_ttc_violations_gt_av,29014
global_total_ttc_violations_gt_non_av,276778
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,388344
