Metric,Value
config_name,localization_80pct_trust
run_id,6
total_steps,15000
recorded_steps,10000
wall_time_seconds,1191.8342711925507
avg_cav_amota,0.9732656857977433
avg_cis_amota,0.9907183545255412
avg_global_amota,0.3796091370312552
cav_total_mse_violations_gt,131175
cav_total_mse_violations_sensor,131116
cav_total_ttc_violations_gt,44817
cav_total_ttc_violations_sensor,34200
cav_true_positives_mse,130981
cav_false_positives_mse,135
cav_false_negatives_mse,194
cav_true_positives_ttc,29563
cav_false_positives_ttc,4637
cav_false_negatives_ttc,15254
cav_amota,44180.42254110276
cav_total_mse_violations_gt_av,11330
cav_total_mse_violations_gt_non_av,119845
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,131116
cav_total_ttc_violations_gt_av,3490
cav_total_ttc_violations_gt_non_av,41327
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,34200
cis_total_mse_violations_gt,48157
cis_total_mse_violations_sensor,48150
cis_total_ttc_violations_gt,3849
cis_total_ttc_violations_sensor,3859
cis_true_positives_mse,48112
cis_false_positives_mse,38
cis_false_negatives_mse,45
cis_true_positives_ttc,3778
cis_false_positives_ttc,81
cis_false_negatives_ttc,71
cis_amota,9897.276361710157
cis_total_mse_violations_gt_av,4250
cis_total_mse_violations_gt_non_av,43907
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,48150
cis_total_ttc_violations_gt_av,386
cis_total_ttc_violations_gt_non_av,3463
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,3859
global_total_mse_violations_gt,1236626
global_total_mse_violations_sensor,1543224
global_total_ttc_violations_gt,489120
global_total_ttc_violations_sensor,616923
global_true_positives_mse,1204909
global_false_positives_mse,338315
global_false_negatives_mse,31717
global_true_positives_ttc,449441
global_false_positives_ttc,167482
global_false_negatives_ttc,39679
global_amota,3745.603355087395
global_total_mse_violations_gt_av,100487
global_total_mse_violations_gt_non_av,1136139
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1543224
global_total_ttc_violations_gt_av,39021
global_total_ttc_violations_gt_non_av,450099
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,616923
