Metric,Value
config_name,lag_8steps_notrust
run_id,7
total_steps,7000
recorded_steps,5000
wall_time_seconds,490.35412979125977
avg_cav_amota,0.9939795766867057
avg_cis_amota,0.9910926414545363
avg_global_amota,0.5023621649616626
cav_total_mse_violations_gt,75914
cav_total_mse_violations_sensor,75901
cav_total_ttc_violations_gt,23140
cav_total_ttc_violations_sensor,20055
cav_true_positives_mse,75872
cav_false_positives_mse,29
cav_false_negatives_mse,42
cav_true_positives_ttc,17761
cav_false_positives_ttc,2294
cav_false_negatives_ttc,5379
cav_amota,28240.947732822682
cav_total_mse_violations_gt_av,8240
cav_total_mse_violations_gt_non_av,67674
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,75901
cav_total_ttc_violations_gt_av,2131
cav_total_ttc_violations_gt_non_av,21009
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,20055
cis_total_mse_violations_gt,25071
cis_total_mse_violations_sensor,25061
cis_total_ttc_violations_gt,1803
cis_total_ttc_violations_sensor,1819
cis_true_positives_mse,25050
cis_false_positives_mse,11
cis_false_negatives_mse,21
cis_true_positives_ttc,1781
cis_false_positives_ttc,38
cis_false_negatives_ttc,22
cis_amota,4941.587910292318
cis_total_mse_violations_gt_av,2802
cis_total_mse_violations_gt_non_av,22269
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25061
cis_total_ttc_violations_gt_av,234
cis_total_ttc_violations_gt_non_av,1569
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1819
global_total_mse_violations_gt,884525
global_total_mse_violations_sensor,1053521
global_total_ttc_violations_gt,335741
global_total_ttc_violations_sensor,404718
global_true_positives_mse,863958
global_false_positives_mse,189563
global_false_negatives_mse,20567
global_true_positives_ttc,309207
global_false_positives_ttc,95511
global_false_negatives_ttc,26534
global_amota,2474.1336624361884
global_total_mse_violations_gt_av,100898
global_total_mse_violations_gt_non_av,783627
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1053521
global_total_ttc_violations_gt_av,37387
global_total_ttc_violations_gt_non_av,298354
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,404718
