Metric,Value
config_name,extrinsics_7pct
run_id,1
total_steps,7000
recorded_steps,5000
wall_time_seconds,355.6402246952057
avg_cav_amota,0.9901987269232408
avg_cis_amota,0.9913329139365794
avg_global_amota,0.41542223371421216
cav_total_mse_violations_gt,51786
cav_total_mse_violations_sensor,51791
cav_total_ttc_violations_gt,16592
cav_total_ttc_violations_sensor,13962
cav_true_positives_mse,51767
cav_false_positives_mse,24
cav_false_negatives_mse,19
cav_true_positives_ttc,12433
cav_false_positives_ttc,1529
cav_false_negatives_ttc,4159
cav_amota,21212.037128149666
cav_total_mse_violations_gt_av,5898
cav_total_mse_violations_gt_non_av,45888
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,51791
cav_total_ttc_violations_gt_av,860
cav_total_ttc_violations_gt_non_av,15732
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,13962
cis_total_mse_violations_gt,25154
cis_total_mse_violations_sensor,25153
cis_total_ttc_violations_gt,1826
cis_total_ttc_violations_sensor,1830
cis_true_positives_mse,25132
cis_false_positives_mse,21
cis_false_negatives_mse,22
cis_true_positives_ttc,1790
cis_false_positives_ttc,40
cis_false_negatives_ttc,36
cis_amota,4948.733906371404
cis_total_mse_violations_gt_av,1542
cis_total_mse_violations_gt_non_av,23612
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25153
cis_total_ttc_violations_gt_av,170
cis_total_ttc_violations_gt_non_av,1656
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1830
global_total_mse_violations_gt,609894
global_total_mse_violations_sensor,737810
global_total_ttc_violations_gt,228425
global_total_ttc_violations_sensor,281317
global_true_positives_mse,592327
global_false_positives_mse,145483
global_false_negatives_mse,17567
global_true_positives_ttc,206549
global_false_positives_ttc,74768
global_false_negatives_ttc,21876
global_amota,2039.7231675367816
global_total_mse_violations_gt_av,59069
global_total_mse_violations_gt_non_av,550825
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,737810
global_total_ttc_violations_gt_av,20138
global_total_ttc_violations_gt_non_av,208287
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,281317
