Metric,Value
config_name,mal_convoy_50pct_notrust
run_id,1
total_steps,300
recorded_steps,200
wall_time_seconds,1.4789180755615234
avg_cav_amota,1.0
avg_cis_amota,1.0
avg_global_amota,0.6431547619047615
cav_total_mse_violations_gt,63
cav_total_mse_violations_sensor,63
cav_total_ttc_violations_gt,6
cav_total_ttc_violations_sensor,6
cav_true_positives_mse,63
cav_false_positives_mse,0
cav_false_negatives_mse,0
cav_true_positives_ttc,6
cav_false_positives_ttc,0
cav_false_negatives_ttc,0
cav_amota,47.0
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,63
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,63
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,6
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,6
cis_total_mse_violations_gt,234
cis_total_mse_violations_sensor,234
cis_total_ttc_violations_gt,53
cis_total_ttc_violations_sensor,52
cis_true_positives_mse,234
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,52
cis_false_positives_ttc,0
cis_false_negatives_ttc,1
cis_amota,154.0
cis_total_mse_violations_gt_av,19
cis_total_mse_violations_gt_non_av,215
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,234
cis_total_ttc_violations_gt_av,6
cis_total_ttc_violations_gt_non_av,47
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,52
global_total_mse_violations_gt,486
global_total_mse_violations_sensor,615
global_total_ttc_violations_gt,307
global_total_ttc_violations_sensor,368
global_true_positives_mse,404
global_false_positives_mse,211
global_false_negatives_mse,82
global_true_positives_ttc,228
global_false_positives_ttc,140
global_false_negatives_ttc,79
global_amota,61.742857142857105
global_total_mse_violations_gt_av,19
global_total_mse_violations_gt_non_av,467
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,615
global_total_ttc_violations_gt_av,11
global_total_ttc_violations_gt_non_av,296
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,368
