Metric,Value
config_name,localization_7pct
run_id,7
total_steps,7000
recorded_steps,5000
wall_time_seconds,473.35661935806274
avg_cav_amota,0.9904806771225461
avg_cis_amota,0.9908660828185483
avg_global_amota,0.3991074242936382
cav_total_mse_violations_gt,76289
cav_total_mse_violations_sensor,76271
cav_total_ttc_violations_gt,28721
cav_total_ttc_violations_sensor,20711
cav_true_positives_mse,76251
cav_false_positives_mse,20
cav_false_negatives_mse,38
cav_true_positives_ttc,18232
cav_false_positives_ttc,2479
cav_false_negatives_ttc,10489
cav_amota,33083.04509657016
cis_total_mse_violations_gt,24883
cis_total_mse_violations_sensor,24866
cis_total_ttc_violations_gt,1884
cis_total_ttc_violations_sensor,1903
cis_true_positives_mse,24856
cis_false_positives_mse,10
cis_false_negatives_mse,27
cis_true_positives_ttc,1857
cis_false_positives_ttc,46
cis_false_negatives_ttc,27
cis_amota,4940.458288933281
global_total_mse_violations_gt,1030564
global_total_mse_violations_sensor,1210880
global_total_ttc_violations_gt,407748
global_total_ttc_violations_sensor,486440
global_true_positives_mse,998625
global_false_positives_mse,212255
global_false_negatives_mse,31939
global_true_positives_ttc,370652
global_false_positives_ttc,115788
global_false_negatives_ttc,37096
global_amota,1948.8415528258354
