Metric,Value
config_name,extrinsics_6deg_notrust
run_id,6
total_steps,15000
recorded_steps,10000
wall_time_seconds,1156.0819096565247
avg_cav_amota,0.9897358995513548
avg_cis_amota,0.9914352284316186
avg_global_amota,0.39004374470620734
cav_total_mse_violations_gt,135811
cav_total_mse_violations_sensor,135821
cav_total_ttc_violations_gt,50601
cav_total_ttc_violations_sensor,39693
cav_true_positives_mse,135761
cav_false_positives_mse,60
cav_false_negatives_mse,50
cav_true_positives_ttc,34274
cav_false_positives_ttc,5419
cav_false_negatives_ttc,16327
cav_amota,53698.12123015875
cav_total_mse_violations_gt_av,8534
cav_total_mse_violations_gt_non_av,127277
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,135821
cav_total_ttc_violations_gt_av,2733
cav_total_ttc_violations_gt_non_av,47868
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,39693
cis_total_mse_violations_gt,48653
cis_total_mse_violations_sensor,48654
cis_total_ttc_violations_gt,3820
cis_total_ttc_violations_sensor,3832
cis_true_positives_mse,48611
cis_false_positives_mse,43
cis_false_negatives_mse,42
cis_true_positives_ttc,3753
cis_false_positives_ttc,79
cis_false_negatives_ttc,67
cis_amota,9892.54070929069
cis_total_mse_violations_gt_av,4142
cis_total_mse_violations_gt_non_av,44511
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,48654
cis_total_ttc_violations_gt_av,401
cis_total_ttc_violations_gt_non_av,3419
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,3832
global_total_mse_violations_gt,1536032
global_total_mse_violations_sensor,1842468
global_total_ttc_violations_gt,588089
global_total_ttc_violations_sensor,717013
global_true_positives_mse,1489718
global_false_positives_mse,352750
global_false_negatives_mse,46314
global_true_positives_ttc,536218
global_false_positives_ttc,180795
global_false_negatives_ttc,51871
global_amota,3822.8187418655384
global_total_mse_violations_gt_av,101740
global_total_mse_violations_gt_non_av,1434292
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1842468
global_total_ttc_violations_gt_av,36868
global_total_ttc_violations_gt_non_av,551221
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,717013
