# CenterPoint nuScenes-trained, evaluated on V2V4Real (zero-shot transfer) - Polar binned error distributions (angle+distance)
# normal: param1=mu (0), param2=std, param3=mae (for GPEM covariance)
# constant for miss_detection: param1=miss_rate

error_type,dist_min,dist_max,angle_min,angle_max,distribution,param1,param2,param3
distal,5.0,10.0,-170.0,-160.0,normal,0.0,0.1509011324629632,0.1690826840371835
perpendicular,5.0,10.0,-170.0,-160.0,normal,0.0,0.05492683839747599,0.0500349109262411
height,5.0,10.0,-170.0,-160.0,normal,0.0,0.0485315331405731,0.0769209350858416
yaw,5.0,10.0,-170.0,-160.0,normal,0.0,0.02390216439802878,0.022880665646006455
width,5.0,10.0,-170.0,-160.0,normal,0.0,0.30099245171295735,0.4224203345063445
length,5.0,10.0,-170.0,-160.0,normal,0.0,0.09819744618953156,0.22651489369280928
box_height,5.0,10.0,-170.0,-160.0,normal,0.0,0.08944114092567737,0.14684571848287212
miss_detection,5.0,10.0,-160.0,-150.0,constant,0.039927404718693285,,
distal,5.0,10.0,-160.0,-150.0,normal,0.0,0.1647694730984666,0.1771488838871166
perpendicular,5.0,10.0,-160.0,-150.0,normal,0.0,0.07183945497947423,0.09080326157673678
height,5.0,10.0,-160.0,-150.0,normal,0.0,0.0608130299465937,0.07055325149813763
yaw,5.0,10.0,-160.0,-150.0,normal,0.0,0.018011652232603585,0.022609204145344036
width,5.0,10.0,-160.0,-150.0,normal,0.0,0.27226323036254374,0.3159865575837278
length,5.0,10.0,-160.0,-150.0,normal,0.0,0.11484274259399203,0.13119799924032
box_height,5.0,10.0,-160.0,-150.0,normal,0.0,0.1144013416331839,0.12874558990528995
miss_detection,5.0,10.0,-150.0,-140.0,constant,0.04950495049504951,,
distal,5.0,10.0,-150.0,-140.0,normal,0.0,0.12962155113799934,0.1285937579220935
perpendicular,5.0,10.0,-150.0,-140.0,normal,0.0,0.08690688801109486,0.0844199367209369
height,5.0,10.0,-150.0,-140.0,normal,0.0,0.06450827736137309,0.08234961475763056
yaw,5.0,10.0,-150.0,-140.0,normal,0.0,0.024722225644479547,0.02615803263214135
width,5.0,10.0,-150.0,-140.0,normal,0.0,0.2900388624138307,0.2768525340490871
length,5.0,10.0,-150.0,-140.0,normal,0.0,0.11311092041133707,0.15418723266985682
box_height,5.0,10.0,-150.0,-140.0,normal,0.0,0.11717623060727073,0.11263992264866829
miss_detection,5.0,10.0,-140.0,-130.0,constant,0.013888888888888888,,
distal,5.0,10.0,-140.0,-130.0,normal,0.0,0.10189905732854984,0.1412759164989982
perpendicular,5.0,10.0,-140.0,-130.0,normal,0.0,0.10488286143058659,0.09228356969131651
height,5.0,10.0,-140.0,-130.0,normal,0.0,0.08367978523028827,0.1109750855136925
yaw,5.0,10.0,-140.0,-130.0,normal,0.0,0.021781447805743717,0.02637411281127281
width,5.0,10.0,-140.0,-130.0,normal,0.0,0.269405479839902,0.2733020950371111
length,5.0,10.0,-140.0,-130.0,normal,0.0,0.1306762603900022,0.1942961447675463
box_height,5.0,10.0,-140.0,-130.0,normal,0.0,0.12232453555136945,0.16990318029699192
miss_detection,5.0,10.0,-130.0,-120.0,constant,0.017699115044247787,,
distal,5.0,10.0,-130.0,-120.0,normal,0.0,0.09065637304802993,0.13862681983544137
perpendicular,5.0,10.0,-130.0,-120.0,normal,0.0,0.13236716443183213,0.13686170557426983
height,5.0,10.0,-130.0,-120.0,normal,0.0,0.06797939708572638,0.09868254398440456
yaw,5.0,10.0,-130.0,-120.0,normal,0.0,0.02234431564251698,0.02644145902682827
width,5.0,10.0,-130.0,-120.0,normal,0.0,0.26396787420397416,0.3549981417956653
length,5.0,10.0,-130.0,-120.0,normal,0.0,0.11304275473623557,0.16576581871187365
box_height,5.0,10.0,-130.0,-120.0,normal,0.0,0.17801437543044585,0.19414467156470358
miss_detection,5.0,10.0,-120.0,-110.0,constant,0.0425531914893617,,
distal,5.0,10.0,-120.0,-110.0,normal,0.0,0.09506101980531334,0.13021123000470156
perpendicular,5.0,10.0,-120.0,-110.0,normal,0.0,0.09134807176816494,0.1476710972839649
height,5.0,10.0,-120.0,-110.0,normal,0.0,0.06697018115155394,0.0944611152013143
yaw,5.0,10.0,-120.0,-110.0,normal,0.0,0.026709980395982172,0.03218501649799903
width,5.0,10.0,-120.0,-110.0,normal,0.0,0.22879322854447073,0.368334363301595
length,5.0,10.0,-120.0,-110.0,normal,0.0,0.10650840516617809,0.1554434087541368
box_height,5.0,10.0,-120.0,-110.0,normal,0.0,0.2069902539755233,0.2642148685455322
miss_detection,5.0,10.0,-110.0,-100.0,constant,0.044444444444444446,,
distal,5.0,10.0,-110.0,-100.0,normal,0.0,0.10858571398376388,0.10295584076562028
perpendicular,5.0,10.0,-110.0,-100.0,normal,0.0,0.22745213347906024,0.16663239628089538
height,5.0,10.0,-110.0,-100.0,normal,0.0,0.07224723787399276,0.10547013938889023
yaw,5.0,10.0,-110.0,-100.0,normal,0.0,0.031989054500951,0.03548157793548066
width,5.0,10.0,-110.0,-100.0,normal,0.0,0.47005561607603935,0.3158655480821003
length,5.0,10.0,-110.0,-100.0,normal,0.0,0.1438033247841815,0.16846770741218745
box_height,5.0,10.0,-110.0,-100.0,normal,0.0,0.11321554996777115,0.13722610566043114
miss_detection,5.0,10.0,-100.0,-90.0,constant,0.07453416149068323,,
distal,5.0,10.0,-100.0,-90.0,normal,0.0,0.0857475372897292,0.08758447566559315
perpendicular,5.0,10.0,-100.0,-90.0,normal,0.0,0.154919607927652,0.1848617354436745
height,5.0,10.0,-100.0,-90.0,normal,0.0,0.07594698487833847,0.12182238638001
yaw,5.0,10.0,-100.0,-90.0,normal,0.0,0.03903481799798298,0.04634991784195676
width,5.0,10.0,-100.0,-90.0,normal,0.0,0.2639792828943884,0.26562652491883143
length,5.0,10.0,-100.0,-90.0,normal,0.0,0.12553874878815166,0.15003099777554504
box_height,5.0,10.0,-100.0,-90.0,normal,0.0,0.1038426309679518,0.12748107254105126
miss_detection,5.0,10.0,-90.0,-80.0,constant,0.07857142857142857,,
distal,5.0,10.0,-90.0,-80.0,normal,0.0,0.07913721556363477,0.09198284273025276
perpendicular,5.0,10.0,-90.0,-80.0,normal,0.0,0.30081295586017337,0.16792920136114534
height,5.0,10.0,-90.0,-80.0,normal,0.0,0.0866604715891345,0.13222895897636117
