Metric,Value
config_name,mal_convoy_100pct_trust
run_id,4
total_steps,7000
recorded_steps,5000
wall_time_seconds,404.5486195087433
avg_cav_amota,0.9948797028536158
avg_cis_amota,0.9899346327488228
avg_global_amota,0.34061659722303944
cav_total_mse_violations_gt,48159
cav_total_mse_violations_sensor,48160
cav_total_ttc_violations_gt,19116
cav_total_ttc_violations_sensor,16387
cav_true_positives_mse,48146
cav_false_positives_mse,14
cav_false_negatives_mse,13
cav_true_positives_ttc,14162
cav_false_positives_ttc,2225
cav_false_negatives_ttc,4954
cav_amota,22766.827120102145
cav_total_mse_violations_gt_av,3909
cav_total_mse_violations_gt_non_av,44250
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,48160
cav_total_ttc_violations_gt_av,1497
cav_total_ttc_violations_gt_non_av,17619
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,16387
cis_total_mse_violations_gt,25095
cis_total_mse_violations_sensor,25086
cis_total_ttc_violations_gt,1848
cis_total_ttc_violations_sensor,1850
cis_true_positives_mse,25077
cis_false_positives_mse,9
cis_false_negatives_mse,18
cis_true_positives_ttc,1815
cis_false_positives_ttc,35
cis_false_negatives_ttc,33
cis_amota,4938.783882783877
cis_total_mse_violations_gt_av,1317
cis_total_mse_violations_gt_non_av,23778
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25086
cis_total_ttc_violations_gt_av,120
cis_total_ttc_violations_gt_non_av,1728
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1850
global_total_mse_violations_gt,657972
global_total_mse_violations_sensor,798424
global_total_ttc_violations_gt,263600
global_total_ttc_violations_sensor,329649
global_true_positives_mse,634519
global_false_positives_mse,163905
global_false_negatives_mse,23453
global_true_positives_ttc,240321
global_false_positives_ttc,89328
global_false_negatives_ttc,23279
global_amota,1645.1781645872804
global_total_mse_violations_gt_av,46104
global_total_mse_violations_gt_non_av,611868
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,798424
global_total_ttc_violations_gt_av,16689
global_total_ttc_violations_gt_non_av,246911
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,329649
