Metric,Value
config_name,mal_add_100pct
run_id,2
total_steps,2500
recorded_steps,2000
wall_time_seconds,68.83016705513
avg_cav_amota,0.9873379520075006
avg_cis_amota,0.9917458566599112
avg_global_amota,0.5477286166496013
cav_total_mse_violations_gt,14680
cav_total_mse_violations_sensor,14677
cav_total_ttc_violations_gt,2896
cav_total_ttc_violations_sensor,2899
cav_true_positives_mse,14669
cav_false_positives_mse,8
cav_false_negatives_mse,11
cav_true_positives_ttc,2445
cav_false_positives_ttc,454
cav_false_negatives_ttc,451
cav_amota,4795.5004329004305
cav_total_mse_violations_gt_av,2582
cav_total_mse_violations_gt_non_av,12098
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,14677
cav_total_ttc_violations_gt_av,123
cav_total_ttc_violations_gt_non_av,2773
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2899
cis_total_mse_violations_gt,7536
cis_total_mse_violations_sensor,7535
cis_total_ttc_violations_gt,596
cis_total_ttc_violations_sensor,600
cis_true_positives_mse,7533
cis_false_positives_mse,2
cis_false_negatives_mse,3
cis_true_positives_ttc,586
cis_false_positives_ttc,14
cis_false_negatives_ttc,10
cis_amota,1961.6733044733044
cis_total_mse_violations_gt_av,1258
cis_total_mse_violations_gt_non_av,6278
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7535
cis_total_ttc_violations_gt_av,31
cis_total_ttc_violations_gt_non_av,565
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,600
global_total_mse_violations_gt,88250
global_total_mse_violations_sensor,109951
global_total_ttc_violations_gt,34429
global_total_ttc_violations_sensor,44506
global_true_positives_mse,85266
global_false_positives_mse,24685
global_false_negatives_mse,2984
global_true_positives_ttc,30953
global_false_positives_ttc,13553
global_false_negatives_ttc,3476
global_amota,1034.1116282344472
global_total_mse_violations_gt_av,12887
global_total_mse_violations_gt_non_av,75363
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,109951
global_total_ttc_violations_gt_av,3981
global_total_ttc_violations_gt_non_av,30448
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,44506
