Metric,Value
config_name,mal_add_100pct
run_id,3
total_steps,2500
recorded_steps,2000
wall_time_seconds,85.03692245483398
avg_cav_amota,0.9907490700973105
avg_cis_amota,0.9895378364652108
avg_global_amota,0.5554181812926328
cav_total_mse_violations_gt,19307
cav_total_mse_violations_sensor,19311
cav_total_ttc_violations_gt,4562
cav_total_ttc_violations_sensor,4264
cav_true_positives_mse,19299
cav_false_positives_mse,12
cav_false_negatives_mse,8
cav_true_positives_ttc,3683
cav_false_positives_ttc,581
cav_false_negatives_ttc,879
cav_amota,7798.185930735931
cav_total_mse_violations_gt_av,2560
cav_total_mse_violations_gt_non_av,16747
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,19311
cav_total_ttc_violations_gt_av,406
cav_total_ttc_violations_gt_non_av,4156
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,4264
cis_total_mse_violations_gt,7549
cis_total_mse_violations_sensor,7550
cis_total_ttc_violations_gt,549
cis_total_ttc_violations_sensor,552
cis_true_positives_mse,7547
cis_false_positives_mse,3
cis_false_negatives_mse,2
cis_true_positives_ttc,540
cis_false_positives_ttc,12
cis_false_negatives_ttc,9
cis_amota,1948.4
cis_total_mse_violations_gt_av,1332
cis_total_mse_violations_gt_non_av,6217
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7550
cis_total_ttc_violations_gt_av,83
cis_total_ttc_violations_gt_non_av,466
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,552
global_total_mse_violations_gt,172546
global_total_mse_violations_sensor,209280
global_total_ttc_violations_gt,61391
global_total_ttc_violations_sensor,78635
global_true_positives_mse,167146
global_false_positives_mse,42134
global_false_negatives_mse,5400
global_true_positives_ttc,56204
global_false_positives_ttc,22431
global_false_negatives_ttc,5187
global_amota,1100.8388353219982
global_total_mse_violations_gt_av,20746
global_total_mse_violations_gt_non_av,151800
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,209280
global_total_ttc_violations_gt_av,6264
global_total_ttc_violations_gt_non_av,55127
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,78635
