Metric,Value
config_name,lag_10steps_trust
run_id,4
total_steps,7000
recorded_steps,5000
wall_time_seconds,492.5223796367645
avg_cav_amota,0.9945776235443734
avg_cis_amota,0.9907489307408995
avg_global_amota,0.42223454055902543
cav_total_mse_violations_gt,65935
cav_total_mse_violations_sensor,65923
cav_total_ttc_violations_gt,24746
cav_total_ttc_violations_sensor,20833
cav_true_positives_mse,65905
cav_false_positives_mse,18
cav_false_negatives_mse,30
cav_true_positives_ttc,18142
cav_false_positives_ttc,2691
cav_false_negatives_ttc,6604
cav_amota,27818.336130536125
cav_total_mse_violations_gt_av,6128
cav_total_mse_violations_gt_non_av,59807
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,65923
cav_total_ttc_violations_gt_av,2593
cav_total_ttc_violations_gt_non_av,22153
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,20833
cis_total_mse_violations_gt,24519
cis_total_mse_violations_sensor,24506
cis_total_ttc_violations_gt,1737
cis_total_ttc_violations_sensor,1755
cis_true_positives_mse,24499
cis_false_positives_mse,7
cis_false_negatives_mse,20
cis_true_positives_ttc,1704
cis_false_positives_ttc,51
cis_false_negatives_ttc,33
cis_amota,4934.920424020421
cis_total_mse_violations_gt_av,2265
cis_total_mse_violations_gt_non_av,22254
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24506
cis_total_ttc_violations_gt_av,166
cis_total_ttc_violations_gt_non_av,1571
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1755
global_total_mse_violations_gt,917184
global_total_mse_violations_sensor,1094844
global_total_ttc_violations_gt,368947
global_total_ttc_violations_sensor,455073
global_true_positives_mse,890892
global_false_positives_mse,203952
global_false_negatives_mse,26292
global_true_positives_ttc,339952
global_false_positives_ttc,115121
global_false_negatives_ttc,28995
global_amota,2059.237854306367
global_total_mse_violations_gt_av,85579
global_total_mse_violations_gt_non_av,831605
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1094844
global_total_ttc_violations_gt_av,35985
global_total_ttc_violations_gt_non_av,332962
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,455073
