Metric,Value
config_name,extrinsics_1pct
run_id,7
total_steps,7000
recorded_steps,5000
wall_time_seconds,420.27229380607605
avg_cav_amota,0.9904485351889463
avg_cis_amota,0.9913717084110105
avg_global_amota,0.5118154789976823
cav_total_mse_violations_gt,86119
cav_total_mse_violations_sensor,86113
cav_total_ttc_violations_gt,23932
cav_total_ttc_violations_sensor,21000
cav_true_positives_mse,86074
cav_false_positives_mse,39
cav_false_negatives_mse,45
cav_true_positives_ttc,18706
cav_false_positives_ttc,2294
cav_false_negatives_ttc,5226
cav_amota,29180.594743736736
cis_total_mse_violations_gt,25084
cis_total_mse_violations_sensor,25082
cis_total_ttc_violations_gt,1776
cis_total_ttc_violations_sensor,1785
cis_true_positives_mse,25060
cis_false_positives_mse,22
cis_false_negatives_mse,24
cis_true_positives_ttc,1745
cis_false_positives_ttc,40
cis_false_negatives_ttc,31
cis_amota,4943.970709845709
global_total_mse_violations_gt,934581
global_total_mse_violations_sensor,1123506
global_total_ttc_violations_gt,333655
global_total_ttc_violations_sensor,409062
global_true_positives_mse,913786
global_false_positives_mse,209720
global_false_negatives_mse,20795
global_true_positives_ttc,306646
global_false_positives_ttc,102416
global_false_negatives_ttc,27009
global_amota,2539.6284067864995
