Metric,Value
config_name,mal_add_10pct_trust
run_id,1
total_steps,7000
recorded_steps,5000
wall_time_seconds,373.04472398757935
avg_cav_amota,0.995376856003724
avg_cis_amota,0.9906865570327096
avg_global_amota,0.42133456446168616
cav_total_mse_violations_gt,48034
cav_total_mse_violations_sensor,48025
cav_total_ttc_violations_gt,18437
cav_total_ttc_violations_sensor,14717
cav_true_positives_mse,48009
cav_false_positives_mse,16
cav_false_negatives_mse,25
cav_true_positives_ttc,13089
cav_false_positives_ttc,1628
cav_false_negatives_ttc,5348
cav_amota,21665.372647777058
cav_total_mse_violations_gt_av,3399
cav_total_mse_violations_gt_non_av,44635
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,48025
cav_total_ttc_violations_gt_av,1220
cav_total_ttc_violations_gt_non_av,17217
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,14717
cis_total_mse_violations_gt,24658
cis_total_mse_violations_sensor,24651
cis_total_ttc_violations_gt,1838
cis_total_ttc_violations_sensor,1855
cis_true_positives_mse,24633
cis_false_positives_mse,18
cis_false_negatives_mse,25
cis_true_positives_ttc,1810
cis_false_positives_ttc,45
cis_false_negatives_ttc,28
cis_amota,4945.507292707286
cis_total_mse_violations_gt_av,1726
cis_total_mse_violations_gt_non_av,22932
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24651
cis_total_ttc_violations_gt_av,162
cis_total_ttc_violations_gt_non_av,1676
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1855
global_total_mse_violations_gt,558137
global_total_mse_violations_sensor,675222
global_total_ttc_violations_gt,213322
global_total_ttc_violations_sensor,265912
global_true_positives_mse,540330
global_false_positives_mse,134892
global_false_negatives_mse,17807
global_true_positives_ttc,193877
global_false_positives_ttc,72035
global_false_negatives_ttc,19445
global_amota,2073.3873917159576
global_total_mse_violations_gt_av,38650
global_total_mse_violations_gt_non_av,519487
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,675222
global_total_ttc_violations_gt_av,15100
global_total_ttc_violations_gt_non_av,198222
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,265912
