Metric,Value
config_name,localization_10pct_notrust
run_id,3
total_steps,15000
recorded_steps,10000
wall_time_seconds,1554.8343975543976
avg_cav_amota,0.9931115614149049
avg_cis_amota,0.990924623260555
avg_global_amota,0.37685853378337275
cav_total_mse_violations_gt,183234
cav_total_mse_violations_sensor,183216
cav_total_ttc_violations_gt,68223
cav_total_ttc_violations_sensor,53549
cav_true_positives_mse,183165
cav_false_positives_mse,51
cav_false_negatives_mse,69
cav_true_positives_ttc,45522
cav_false_positives_ttc,8027
cav_false_negatives_ttc,22701
cav_amota,72352.14969532148
cav_total_mse_violations_gt_av,20073
cav_total_mse_violations_gt_non_av,163161
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,183216
cav_total_ttc_violations_gt_av,7131
cav_total_ttc_violations_gt_non_av,61092
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,53549
cis_total_mse_violations_gt,49210
cis_total_mse_violations_sensor,49208
cis_total_ttc_violations_gt,3755
cis_total_ttc_violations_sensor,3754
cis_true_positives_mse,49175
cis_false_positives_mse,33
cis_false_negatives_mse,35
cis_true_positives_ttc,3685
cis_false_positives_ttc,69
cis_false_negatives_ttc,70
cis_amota,9896.364212503162
cis_total_mse_violations_gt_av,5128
cis_total_mse_violations_gt_non_av,44082
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,49208
cis_total_ttc_violations_gt_av,330
cis_total_ttc_violations_gt_non_av,3425
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,3754
global_total_mse_violations_gt,2267335
global_total_mse_violations_sensor,2675565
global_total_ttc_violations_gt,893364
global_total_ttc_violations_sensor,1075869
global_true_positives_mse,2206654
global_false_positives_mse,468911
global_false_negatives_mse,60681
global_true_positives_ttc,815778
global_false_positives_ttc,260091
global_false_negatives_ttc,77586
global_amota,3725.623464982423
global_total_mse_violations_gt_av,222448
global_total_mse_violations_gt_non_av,2044887
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,2675565
global_total_ttc_violations_gt_av,83468
global_total_ttc_violations_gt_non_av,809896
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,1075869
