Metric,Value
config_name,baseline
run_id,1
total_steps,300
recorded_steps,200
wall_time_seconds,1.5754177570343018
avg_cav_amota,0.9951923076923077
avg_cis_amota,0.9920634920634921
avg_global_amota,0.6158986175115203
cav_total_mse_violations_gt,88
cav_total_mse_violations_sensor,87
cav_total_ttc_violations_gt,79
cav_total_ttc_violations_sensor,64
cav_true_positives_mse,87
cav_false_positives_mse,0
cav_false_negatives_mse,1
cav_true_positives_ttc,60
cav_false_positives_ttc,4
cav_false_negatives_ttc,19
cav_amota,103.5
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,88
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,87
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,79
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,64
cis_total_mse_violations_gt,250
cis_total_mse_violations_sensor,250
cis_total_ttc_violations_gt,62
cis_total_ttc_violations_sensor,62
cis_true_positives_mse,250
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,62
cis_false_positives_ttc,0
cis_false_negatives_ttc,0
cis_amota,145.83333333333334
cis_total_mse_violations_gt_av,95
cis_total_mse_violations_gt_non_av,155
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,250
cis_total_ttc_violations_gt_av,25
cis_total_ttc_violations_gt_non_av,37
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,62
global_total_mse_violations_gt,458
global_total_mse_violations_sensor,705
global_total_ttc_violations_gt,340
global_total_ttc_violations_sensor,422
global_true_positives_mse,402
global_false_positives_mse,303
global_false_negatives_mse,56
global_true_positives_ttc,257
global_false_positives_ttc,165
global_false_negatives_ttc,83
global_amota,76.37142857142852
global_total_mse_violations_gt_av,75
global_total_mse_violations_gt_non_av,383
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,705
global_total_ttc_violations_gt_av,66
global_total_ttc_violations_gt_non_av,274
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,422
