Metric,Value
config_name,extrinsics_5deg
run_id,10
total_steps,2500
recorded_steps,2000
wall_time_seconds,47.86196708679199
avg_cav_amota,0.9886307464872794
avg_cis_amota,0.9893835956905866
avg_global_amota,0.5461647064917216
cav_total_mse_violations_gt,9399
cav_total_mse_violations_sensor,9397
cav_total_ttc_violations_gt,1809
cav_total_ttc_violations_sensor,1614
cav_true_positives_mse,9394
cav_false_positives_mse,3
cav_false_negatives_mse,5
cav_true_positives_ttc,1437
cav_false_positives_ttc,177
cav_false_negatives_ttc,372
cav_amota,3473.059812409813
cav_total_mse_violations_gt_av,702
cav_total_mse_violations_gt_non_av,8697
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,9397
cav_total_ttc_violations_gt_av,35
cav_total_ttc_violations_gt_non_av,1774
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1614
cis_total_mse_violations_gt,7432
cis_total_mse_violations_sensor,7432
cis_total_ttc_violations_gt,605
cis_total_ttc_violations_sensor,616
cis_true_positives_mse,7431
cis_false_positives_mse,1
cis_false_negatives_mse,1
cis_true_positives_ttc,597
cis_false_positives_ttc,19
cis_false_negatives_ttc,8
cis_amota,1953.043217893218
cis_total_mse_violations_gt_av,881
cis_total_mse_violations_gt_non_av,6551
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7432
cis_total_ttc_violations_gt_av,49
cis_total_ttc_violations_gt_non_av,556
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,616
global_total_mse_violations_gt,92410
global_total_mse_violations_sensor,116655
global_total_ttc_violations_gt,30024
global_total_ttc_violations_sensor,38711
global_true_positives_mse,89501
global_false_positives_mse,27154
global_false_negatives_mse,2909
global_true_positives_ttc,26710
global_false_positives_ttc,12001
global_false_negatives_ttc,3314
global_amota,1034.4359540953205
global_total_mse_violations_gt_av,8919
global_total_mse_violations_gt_non_av,83491
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,116655
global_total_ttc_violations_gt_av,2061
global_total_ttc_violations_gt_non_av,27963
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,38711
