Metric,Value
config_name,high_miss_20pct_notrust
run_id,2
total_steps,7000
recorded_steps,5000
wall_time_seconds,562.2999520301819
avg_cav_amota,0.9940414735631132
avg_cis_amota,0.9887272261745254
avg_global_amota,0.4571077394200795
cav_total_mse_violations_gt,85281
cav_total_mse_violations_sensor,85282
cav_total_ttc_violations_gt,29277
cav_total_ttc_violations_sensor,23989
cav_true_positives_mse,85252
cav_false_positives_mse,30
cav_false_negatives_mse,29
cav_true_positives_ttc,20896
cav_false_positives_ttc,3093
cav_false_negatives_ttc,8381
cav_amota,33487.26916139416
cav_total_mse_violations_gt_av,11533
cav_total_mse_violations_gt_non_av,73748
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,85282
cav_total_ttc_violations_gt_av,4497
cav_total_ttc_violations_gt_non_av,24780
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,23989
cis_total_mse_violations_gt,24913
cis_total_mse_violations_sensor,24905
cis_total_ttc_violations_gt,1825
cis_total_ttc_violations_sensor,1840
cis_true_positives_mse,24891
cis_false_positives_mse,14
cis_false_negatives_mse,22
cis_true_positives_ttc,1796
cis_false_positives_ttc,44
cis_false_negatives_ttc,29
cis_amota,4924.850313575311
cis_total_mse_violations_gt_av,3291
cis_total_mse_violations_gt_non_av,21622
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24905
cis_total_ttc_violations_gt_av,281
cis_total_ttc_violations_gt_non_av,1544
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1840
global_total_mse_violations_gt,1016537
global_total_mse_violations_sensor,1216672
global_total_ttc_violations_gt,392275
global_total_ttc_violations_sensor,483111
global_true_positives_mse,993544
global_false_positives_mse,223128
global_false_negatives_mse,22993
global_true_positives_ttc,361994
global_false_positives_ttc,121117
global_false_negatives_ttc,30281
global_amota,2276.853650051416
global_total_mse_violations_gt_av,138538
global_total_mse_violations_gt_non_av,877999
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1216672
global_total_ttc_violations_gt_av,55764
global_total_ttc_violations_gt_non_av,336511
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,483111
