Metric,Value
config_name,lag_5steps_trust
run_id,1
total_steps,7000
recorded_steps,5000
wall_time_seconds,599.6069564819336
avg_cav_amota,0.9945979341880389
avg_cis_amota,0.9902396655703927
avg_global_amota,0.4606664876025407
cav_total_mse_violations_gt,87287
cav_total_mse_violations_sensor,87286
cav_total_ttc_violations_gt,27469
cav_total_ttc_violations_sensor,23700
cav_true_positives_mse,87250
cav_false_positives_mse,36
cav_false_negatives_mse,37
cav_true_positives_ttc,20873
cav_false_positives_ttc,2827
cav_false_negatives_ttc,6596
cav_amota,35796.57424936171
cav_total_mse_violations_gt_av,14966
cav_total_mse_violations_gt_non_av,72321
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,87286
cav_total_ttc_violations_gt_av,4357
cav_total_ttc_violations_gt_non_av,23112
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,23700
cis_total_mse_violations_gt,25142
cis_total_mse_violations_sensor,25133
cis_total_ttc_violations_gt,1820
cis_total_ttc_violations_sensor,1834
cis_true_positives_mse,25121
cis_false_positives_mse,12
cis_false_negatives_mse,21
cis_true_positives_ttc,1791
cis_false_positives_ttc,43
cis_false_negatives_ttc,29
cis_amota,4940.305691530689
cis_total_mse_violations_gt_av,3267
cis_total_mse_violations_gt_non_av,21875
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25133
cis_total_ttc_violations_gt_av,177
cis_total_ttc_violations_gt_non_av,1643
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1834
global_total_mse_violations_gt,1268736
global_total_mse_violations_sensor,1500659
global_total_ttc_violations_gt,481507
global_total_ttc_violations_sensor,595563
global_true_positives_mse,1235488
global_false_positives_mse,265171
global_false_negatives_mse,33248
global_true_positives_ttc,445854
global_false_positives_ttc,149709
global_false_negatives_ttc,35653
global_amota,2285.3664449962043
global_total_mse_violations_gt_av,189930
global_total_mse_violations_gt_non_av,1078806
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1500659
global_total_ttc_violations_gt_av,70432
global_total_ttc_violations_gt_non_av,411075
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,595563
