Metric,Value
config_name,baseline_notrust
run_id,4
total_steps,15000
recorded_steps,10000
wall_time_seconds,1273.7476723194122
avg_cav_amota,0.9944050002782551
avg_cis_amota,0.9910415239288138
avg_global_amota,0.40409920639421465
cav_total_mse_violations_gt,151975
cav_total_mse_violations_sensor,151958
cav_total_ttc_violations_gt,56060
cav_total_ttc_violations_sensor,45928
cav_true_positives_mse,151915
cav_false_positives_mse,43
cav_false_negatives_mse,60
cav_true_positives_ttc,39772
cav_false_positives_ttc,6156
cav_false_negatives_ttc,16288
cav_amota,60723.34134199165
cav_total_mse_violations_gt_av,10788
cav_total_mse_violations_gt_non_av,141187
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,151958
cav_total_ttc_violations_gt_av,3627
cav_total_ttc_violations_gt_non_av,52433
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,45928
cis_total_mse_violations_gt,48602
cis_total_mse_violations_sensor,48597
cis_total_ttc_violations_gt,3780
cis_total_ttc_violations_sensor,3803
cis_true_positives_mse,48558
cis_false_positives_mse,39
cis_false_negatives_mse,44
cis_true_positives_ttc,3720
cis_false_positives_ttc,83
cis_false_negatives_ttc,60
cis_amota,9896.540657953135
cis_total_mse_violations_gt_av,4711
cis_total_mse_violations_gt_non_av,43891
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,48597
cis_total_ttc_violations_gt_av,335
cis_total_ttc_violations_gt_non_av,3445
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,3803
global_total_mse_violations_gt,1940759
global_total_mse_violations_sensor,2278406
global_total_ttc_violations_gt,767312
global_total_ttc_violations_sensor,933934
global_true_positives_mse,1887403
global_false_positives_mse,391003
global_false_negatives_mse,53356
global_true_positives_ttc,708076
global_false_positives_ttc,225858
global_false_negatives_ttc,59236
global_amota,3981.185381395803
global_total_mse_violations_gt_av,148284
global_total_mse_violations_gt_non_av,1792475
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,2278406
global_total_ttc_violations_gt_av,56029
global_total_ttc_violations_gt_non_av,711283
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,933934
