Metric,Value
config_name,baseline_notrust
run_id,7
total_steps,15000
recorded_steps,10000
wall_time_seconds,1672.3849647045135
avg_cav_amota,0.9948418860163998
avg_cis_amota,0.9911814351638223
avg_global_amota,0.40239628280413126
cav_total_mse_violations_gt,189992
cav_total_mse_violations_sensor,189994
cav_total_ttc_violations_gt,72622
cav_total_ttc_violations_sensor,59479
cav_true_positives_mse,189935
cav_false_positives_mse,59
cav_false_negatives_mse,57
cav_true_positives_ttc,51412
cav_false_positives_ttc,8067
cav_false_negatives_ttc,21210
cav_amota,78511.92680252825
cav_total_mse_violations_gt_av,19336
cav_total_mse_violations_gt_non_av,170656
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,189994
cav_total_ttc_violations_gt_av,7247
cav_total_ttc_violations_gt_non_av,65375
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,59479
cis_total_mse_violations_gt,50858
cis_total_mse_violations_sensor,50871
cis_total_ttc_violations_gt,3798
cis_total_ttc_violations_sensor,3809
cis_true_positives_mse,50825
cis_false_positives_mse,46
cis_false_negatives_mse,33
cis_true_positives_ttc,3730
cis_false_positives_ttc,79
cis_false_negatives_ttc,68
cis_amota,9892.98190437011
cis_total_mse_violations_gt_av,4780
cis_total_mse_violations_gt_non_av,46078
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,50871
cis_total_ttc_violations_gt_av,497
cis_total_ttc_violations_gt_non_av,3301
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,3809
global_total_mse_violations_gt,2668706
global_total_mse_violations_sensor,3119001
global_total_ttc_violations_gt,1040393
global_total_ttc_violations_sensor,1256748
global_true_positives_mse,2599122
global_false_positives_mse,519879
global_false_negatives_mse,69584
global_true_positives_ttc,957021
global_false_positives_ttc,299727
global_false_negatives_ttc,83372
global_amota,4005.8549953151264
global_total_mse_violations_gt_av,278310
global_total_mse_violations_gt_non_av,2390396
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,3119001
global_total_ttc_violations_gt_av,104941
global_total_ttc_violations_gt_non_av,935452
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,1256748
