Metric,Value
config_name,mal_convoy_50pct_trust
run_id,2
total_steps,7000
recorded_steps,5000
wall_time_seconds,291.11527371406555
avg_cav_amota,0.9907717412911762
avg_cis_amota,0.990428315691711
avg_global_amota,0.42621943774965143
cav_total_mse_violations_gt,43126
cav_total_mse_violations_sensor,43122
cav_total_ttc_violations_gt,13447
cav_total_ttc_violations_sensor,12078
cav_true_positives_mse,43107
cav_false_positives_mse,15
cav_false_negatives_mse,19
cav_true_positives_ttc,10700
cav_false_positives_ttc,1378
cav_false_negatives_ttc,2747
cav_amota,17738.777256077217
cav_total_mse_violations_gt_av,1888
cav_total_mse_violations_gt_non_av,41238
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,43122
cav_total_ttc_violations_gt_av,545
cav_total_ttc_violations_gt_non_av,12902
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,12078
cis_total_mse_violations_gt,25092
cis_total_mse_violations_sensor,25098
cis_total_ttc_violations_gt,1793
cis_total_ttc_violations_sensor,1805
cis_true_positives_mse,25080
cis_false_positives_mse,18
cis_false_negatives_mse,12
cis_true_positives_ttc,1770
cis_false_positives_ttc,35
cis_false_negatives_ttc,23
cis_amota,4935.304297091796
cis_total_mse_violations_gt_av,1280
cis_total_mse_violations_gt_non_av,23812
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25098
cis_total_ttc_violations_gt_av,142
cis_total_ttc_violations_gt_non_av,1651
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1805
global_total_mse_violations_gt,387052
global_total_mse_violations_sensor,467397
global_total_ttc_violations_gt,147637
global_total_ttc_violations_sensor,183243
global_true_positives_mse,370828
global_false_positives_mse,96569
global_false_negatives_mse,16224
global_true_positives_ttc,132090
global_false_positives_ttc,51153
global_false_negatives_ttc,15547
global_amota,2059.4923232063156
global_total_mse_violations_gt_av,16482
global_total_mse_violations_gt_non_av,370570
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,467397
global_total_ttc_violations_gt_av,5892
global_total_ttc_violations_gt_non_av,141745
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,183243
