Metric,Value
config_name,lag_10steps_notrust
run_id,5
total_steps,7000
recorded_steps,5000
wall_time_seconds,458.1757025718689
avg_cav_amota,0.9937497188073499
avg_cis_amota,0.9910234197989914
avg_global_amota,0.4745671552657299
cav_total_mse_violations_gt,68974
cav_total_mse_violations_sensor,68919
cav_total_ttc_violations_gt,19886
cav_total_ttc_violations_sensor,18107
cav_true_positives_mse,68904
cav_false_positives_mse,15
cav_false_negatives_mse,70
cav_true_positives_ttc,15975
cav_false_positives_ttc,2132
cav_false_negatives_ttc,3911
cav_amota,24571.455547230533
cav_total_mse_violations_gt_av,8176
cav_total_mse_violations_gt_non_av,60798
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,68919
cav_total_ttc_violations_gt_av,2050
cav_total_ttc_violations_gt_non_av,17836
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,18107
cis_total_mse_violations_gt,25189
cis_total_mse_violations_sensor,25187
cis_total_ttc_violations_gt,1867
cis_total_ttc_violations_sensor,1871
cis_true_positives_mse,25174
cis_false_positives_mse,13
cis_false_negatives_mse,15
cis_true_positives_ttc,1838
cis_false_positives_ttc,33
cis_false_negatives_ttc,29
cis_amota,4941.242771117772
cis_total_mse_violations_gt_av,2679
cis_total_mse_violations_gt_non_av,22510
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25187
cis_total_ttc_violations_gt_av,123
cis_total_ttc_violations_gt_non_av,1744
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1871
global_total_mse_violations_gt,857855
global_total_mse_violations_sensor,1027978
global_total_ttc_violations_gt,319940
global_total_ttc_violations_sensor,384597
global_true_positives_mse,835742
global_false_positives_mse,192236
global_false_negatives_mse,22113
global_true_positives_ttc,291207
global_false_positives_ttc,93390
global_false_negatives_ttc,28733
global_amota,2313.5148819204333
global_total_mse_violations_gt_av,101893
global_total_mse_violations_gt_non_av,755962
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1027978
global_total_ttc_violations_gt_av,32105
global_total_ttc_violations_gt_non_av,287835
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,384597
