Metric,Value
config_name,lag_10steps_notrust
run_id,6
total_steps,7000
recorded_steps,5000
wall_time_seconds,326.58173394203186
avg_cav_amota,0.9944464798793191
avg_cis_amota,0.9911167497208414
avg_global_amota,0.43750277760492606
cav_total_mse_violations_gt,43113
cav_total_mse_violations_sensor,43102
cav_total_ttc_violations_gt,14747
cav_total_ttc_violations_sensor,12579
cav_true_positives_mse,43095
cav_false_positives_mse,7
cav_false_negatives_mse,18
cav_true_positives_ttc,11102
cav_false_positives_ttc,1477
cav_false_negatives_ttc,3645
cav_amota,18701.560500610474
cav_total_mse_violations_gt_av,3554
cav_total_mse_violations_gt_non_av,39559
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,43102
cav_total_ttc_violations_gt_av,1487
cav_total_ttc_violations_gt_non_av,13260
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,12579
cis_total_mse_violations_gt,25022
cis_total_mse_violations_sensor,25003
cis_total_ttc_violations_gt,1851
cis_total_ttc_violations_sensor,1868
cis_true_positives_mse,24996
cis_false_positives_mse,7
cis_false_negatives_mse,26
cis_true_positives_ttc,1826
cis_false_positives_ttc,42
cis_false_negatives_ttc,25
cis_amota,4941.708114108115
cis_total_mse_violations_gt_av,1568
cis_total_mse_violations_gt_non_av,23454
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25003
cis_total_ttc_violations_gt_av,150
cis_total_ttc_violations_gt_non_av,1701
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1868
global_total_mse_violations_gt,476945
global_total_mse_violations_sensor,590912
global_total_ttc_violations_gt,179069
global_total_ttc_violations_sensor,228138
global_true_positives_mse,463326
global_false_positives_mse,127586
global_false_negatives_mse,13619
global_true_positives_ttc,163887
global_false_positives_ttc,64251
global_false_negatives_ttc,15182
global_amota,2135.888560267249
global_total_mse_violations_gt_av,35119
global_total_mse_violations_gt_non_av,441826
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,590912
global_total_ttc_violations_gt_av,13259
global_total_ttc_violations_gt_non_av,165810
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,228138
