Metric,Value
config_name,mal_add_6pct
run_id,5
total_steps,7000
recorded_steps,5000
wall_time_seconds,377.2512981891632
avg_cav_amota,0.9907703938703825
avg_cis_amota,0.9905004713338043
avg_global_amota,0.4591651376499956
cav_total_mse_violations_gt,66628
cav_total_mse_violations_sensor,66639
cav_total_ttc_violations_gt,21220
cav_total_ttc_violations_sensor,16743
cav_true_positives_mse,66611
cav_false_positives_mse,28
cav_false_negatives_mse,17
cav_true_positives_ttc,14863
cav_false_positives_ttc,1880
cav_false_negatives_ttc,6357
cav_amota,25500.448397435903
cis_total_mse_violations_gt,25366
cis_total_mse_violations_sensor,25360
cis_total_ttc_violations_gt,1776
cis_total_ttc_violations_sensor,1776
cis_true_positives_mse,25346
cis_false_positives_mse,14
cis_false_negatives_mse,20
cis_true_positives_ttc,1741
cis_false_positives_ttc,35
cis_false_negatives_ttc,35
cis_amota,4947.549854312352
global_total_mse_violations_gt,753071
global_total_mse_violations_sensor,903358
global_total_ttc_violations_gt,287811
global_total_ttc_violations_sensor,349765
global_true_positives_mse,736299
global_false_positives_mse,167059
global_false_negatives_mse,16772
global_true_positives_ttc,264043
global_false_positives_ttc,85722
global_false_negatives_ttc,23768
global_amota,2254.9599909991284
