Metric,Value
config_name,mal_remove_20pct_trust
run_id,2
total_steps,15000
recorded_steps,10000
wall_time_seconds,1458.1711692810059
avg_cav_amota,0.9943131023098956
avg_cis_amota,0.9905122706302338
avg_global_amota,0.42448764988337584
cav_total_mse_violations_gt,169656
cav_total_mse_violations_sensor,169637
cav_total_ttc_violations_gt,57354
cav_total_ttc_violations_sensor,46702
cav_true_positives_mse,169574
cav_false_positives_mse,63
cav_false_negatives_mse,82
cav_true_positives_ttc,40242
cav_false_positives_ttc,6460
cav_false_negatives_ttc,17112
cav_amota,65635.60219657852
cav_total_mse_violations_gt_av,12840
cav_total_mse_violations_gt_non_av,156816
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,169637
cav_total_ttc_violations_gt_av,3689
cav_total_ttc_violations_gt_non_av,53665
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,46702
cis_total_mse_violations_gt,49984
cis_total_mse_violations_sensor,49978
cis_total_ttc_violations_gt,3700
cis_total_ttc_violations_sensor,3675
cis_true_positives_mse,49927
cis_false_positives_mse,51
cis_false_negatives_mse,57
cis_true_positives_ttc,3619
cis_false_positives_ttc,56
cis_false_negatives_ttc,81
cis_amota,9888.283997701625
cis_total_mse_violations_gt_av,6127
cis_total_mse_violations_gt_non_av,43857
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,49978
cis_total_ttc_violations_gt_av,395
cis_total_ttc_violations_gt_non_av,3305
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,3675
global_total_mse_violations_gt,1914315
global_total_mse_violations_sensor,2261002
global_total_ttc_violations_gt,725520
global_total_ttc_violations_sensor,887445
global_true_positives_mse,1861417
global_false_positives_mse,399585
global_false_negatives_mse,52898
global_true_positives_ttc,666914
global_false_positives_ttc,220531
global_false_negatives_ttc,58606
global_amota,4216.860313941455
global_total_mse_violations_gt_av,155990
global_total_mse_violations_gt_non_av,1758325
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,2261002
global_total_ttc_violations_gt_av,55132
global_total_ttc_violations_gt_non_av,670388
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,887445
