Metric,Value
config_name,localization_80pct
run_id,8
total_steps,2500
recorded_steps,2000
wall_time_seconds,55.10859560966492
avg_cav_amota,0.9923162765297223
avg_cis_amota,0.9913881534496681
avg_global_amota,0.5591470077782462
cav_total_mse_violations_gt,12333
cav_total_mse_violations_sensor,12329
cav_total_ttc_violations_gt,2945
cav_total_ttc_violations_sensor,2768
cav_true_positives_mse,12325
cav_false_positives_mse,4
cav_false_negatives_mse,8
cav_true_positives_ttc,2557
cav_false_positives_ttc,211
cav_false_negatives_ttc,388
cav_amota,4472.369458319458
cav_total_mse_violations_gt_av,767
cav_total_mse_violations_gt_non_av,11566
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,12329
cav_total_ttc_violations_gt_av,182
cav_total_ttc_violations_gt_non_av,2763
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2768
cis_total_mse_violations_gt,7502
cis_total_mse_violations_sensor,7497
cis_total_ttc_violations_gt,575
cis_total_ttc_violations_sensor,584
cis_true_positives_mse,7494
cis_false_positives_mse,3
cis_false_negatives_mse,8
cis_true_positives_ttc,567
cis_false_positives_ttc,17
cis_false_negatives_ttc,8
cis_amota,1950.0604978354972
cis_total_mse_violations_gt_av,1039
cis_total_mse_violations_gt_non_av,6463
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7497
cis_total_ttc_violations_gt_av,66
cis_total_ttc_violations_gt_non_av,509
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,584
global_total_mse_violations_gt,102609
global_total_mse_violations_sensor,128382
global_total_ttc_violations_gt,33152
global_total_ttc_violations_sensor,41300
global_true_positives_mse,98918
global_false_positives_mse,29464
global_false_negatives_mse,3691
global_true_positives_ttc,29355
global_false_positives_ttc,11945
global_false_negatives_ttc,3797
global_amota,1069.0890788720067
global_total_mse_violations_gt_av,8816
global_total_mse_violations_gt_non_av,93793
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,128382
global_total_ttc_violations_gt_av,3156
global_total_ttc_violations_gt_non_av,29996
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,41300
