Metric,Value
config_name,mal_convoy_50pct_trust
run_id,5
total_steps,3500
recorded_steps,2500
wall_time_seconds,102.61333847045898
avg_cav_amota,0.9954527735180604
avg_cis_amota,0.9910361631449385
avg_global_amota,0.4189282051194343
cav_total_mse_violations_gt,12554
cav_total_mse_violations_sensor,12554
cav_total_ttc_violations_gt,5846
cav_total_ttc_violations_sensor,5147
cav_true_positives_mse,12552
cav_false_positives_mse,2
cav_false_negatives_mse,2
cav_true_positives_ttc,4694
cav_false_positives_ttc,453
cav_false_negatives_ttc,1152
cav_amota,6876.587759462761
cav_total_mse_violations_gt_av,571
cav_total_mse_violations_gt_non_av,11983
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,12554
cav_total_ttc_violations_gt_av,357
cav_total_ttc_violations_gt_non_av,5489
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,5147
cis_total_mse_violations_gt,9300
cis_total_mse_violations_sensor,9301
cis_total_ttc_violations_gt,742
cis_total_ttc_violations_sensor,742
cis_true_positives_mse,9298
cis_false_positives_mse,3
cis_false_negatives_mse,2
cis_true_positives_ttc,727
cis_false_positives_ttc,15
cis_false_negatives_ttc,15
cis_amota,2450.832431457433
cis_total_mse_violations_gt_av,710
cis_total_mse_violations_gt_non_av,8590
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,9301
cis_total_ttc_violations_gt_av,99
cis_total_ttc_violations_gt_non_av,643
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,742
global_total_mse_violations_gt,201901
global_total_mse_violations_sensor,245405
global_total_ttc_violations_gt,81783
global_total_ttc_violations_sensor,99902
global_true_positives_mse,191919
global_false_positives_mse,53486
global_false_negatives_mse,9982
global_true_positives_ttc,71631
global_false_positives_ttc,28271
global_false_negatives_ttc,10152
global_amota,984.0623538255512
global_total_mse_violations_gt_av,10350
global_total_mse_violations_gt_non_av,191551
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,245405
global_total_ttc_violations_gt_av,3838
global_total_ttc_violations_gt_non_av,77945
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,99902
