Metric,Value
config_name,mal_convoy_20pct_trust
run_id,3
total_steps,7000
recorded_steps,5000
wall_time_seconds,459.58559226989746
avg_cav_amota,0.993384243824353
avg_cis_amota,0.9905946169172615
avg_global_amota,0.4594144635447988
cav_total_mse_violations_gt,70337
cav_total_mse_violations_sensor,70331
cav_total_ttc_violations_gt,18255
cav_total_ttc_violations_sensor,16396
cav_true_positives_mse,70306
cav_false_positives_mse,25
cav_false_negatives_mse,31
cav_true_positives_ttc,14443
cav_false_positives_ttc,1953
cav_false_negatives_ttc,3812
cav_amota,23869.036610611554
cav_total_mse_violations_gt_av,10408
cav_total_mse_violations_gt_non_av,59929
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,70331
cav_total_ttc_violations_gt_av,1577
cav_total_ttc_violations_gt_non_av,16678
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,16396
cis_total_mse_violations_gt,25178
cis_total_mse_violations_sensor,25170
cis_total_ttc_violations_gt,1816
cis_total_ttc_violations_sensor,1806
cis_true_positives_mse,25155
cis_false_positives_mse,15
cis_false_negatives_mse,23
cis_true_positives_ttc,1767
cis_false_positives_ttc,39
cis_false_negatives_ttc,49
cis_amota,4943.067138417135
cis_total_mse_violations_gt_av,3258
cis_total_mse_violations_gt_non_av,21920
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25170
cis_total_ttc_violations_gt_av,157
cis_total_ttc_violations_gt_non_av,1659
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1806
global_total_mse_violations_gt,665877
global_total_mse_violations_sensor,804100
global_total_ttc_violations_gt,241348
global_total_ttc_violations_sensor,295440
global_true_positives_mse,649021
global_false_positives_mse,155079
global_false_negatives_mse,16856
global_true_positives_ttc,219060
global_false_positives_ttc,76380
global_false_negatives_ttc,22288
global_amota,2227.2413192651848
global_total_mse_violations_gt_av,82425
global_total_mse_violations_gt_non_av,583452
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,804100
global_total_ttc_violations_gt_av,28118
global_total_ttc_violations_gt_non_av,213230
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,295440
