Metric,Value
config_name,localization_90pct_trust
run_id,4
total_steps,15000
recorded_steps,10000
wall_time_seconds,1228.0343651771545
avg_cav_amota,0.9855781245555578
avg_cis_amota,0.9908843077233811
avg_global_amota,0.38443044786435165
cav_total_mse_violations_gt,141720
cav_total_mse_violations_sensor,141632
cav_total_ttc_violations_gt,52200
cav_total_ttc_violations_sensor,38730
cav_true_positives_mse,141552
cav_false_positives_mse,80
cav_false_negatives_mse,168
cav_true_positives_ttc,34167
cav_false_positives_ttc,4563
cav_false_negatives_ttc,18033
cav_amota,49784.50780567489
cav_total_mse_violations_gt_av,11901
cav_total_mse_violations_gt_non_av,129819
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,141632
cav_total_ttc_violations_gt_av,4120
cav_total_ttc_violations_gt_non_av,48080
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,38730
cis_total_mse_violations_gt,48520
cis_total_mse_violations_sensor,48513
cis_total_ttc_violations_gt,3783
cis_total_ttc_violations_sensor,3806
cis_true_positives_mse,48480
cis_false_positives_mse,33
cis_false_negatives_mse,40
cis_true_positives_ttc,3722
cis_false_positives_ttc,84
cis_false_negatives_ttc,61
cis_amota,9892.988928310237
cis_total_mse_violations_gt_av,4993
cis_total_mse_violations_gt_non_av,43527
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,48513
cis_total_ttc_violations_gt_av,292
cis_total_ttc_violations_gt_non_av,3491
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,3806
global_total_mse_violations_gt,1552831
global_total_mse_violations_sensor,1886689
global_total_ttc_violations_gt,614516
global_total_ttc_violations_sensor,757407
global_true_positives_mse,1510206
global_false_positives_mse,376483
global_false_negatives_mse,42625
global_true_positives_ttc,563565
global_false_positives_ttc,193842
global_false_negatives_ttc,50951
global_amota,3778.5668720587123
global_total_mse_violations_gt_av,127036
global_total_mse_violations_gt_non_av,1425795
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1886689
global_total_ttc_violations_gt_av,50894
global_total_ttc_violations_gt_non_av,563622
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,757407
