Metric,Value
config_name,extrinsics_10deg_trust
run_id,6
total_steps,7000
recorded_steps,5000
wall_time_seconds,352.5867509841919
avg_cav_amota,0.992891048739853
avg_cis_amota,0.9905594394474377
avg_global_amota,0.5186638829928313
cav_total_mse_violations_gt,54470
cav_total_mse_violations_sensor,54443
cav_total_ttc_violations_gt,14168
cav_total_ttc_violations_sensor,12609
cav_true_positives_mse,54424
cav_false_positives_mse,19
cav_false_negatives_mse,46
cav_true_positives_ttc,11418
cav_false_positives_ttc,1191
cav_false_negatives_ttc,2750
cav_amota,18932.446517371518
cav_total_mse_violations_gt_av,5717
cav_total_mse_violations_gt_non_av,48753
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,54443
cav_total_ttc_violations_gt_av,1123
cav_total_ttc_violations_gt_non_av,13045
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,12609
cis_total_mse_violations_gt,24971
cis_total_mse_violations_sensor,24972
cis_total_ttc_violations_gt,1837
cis_total_ttc_violations_sensor,1837
cis_true_positives_mse,24954
cis_false_positives_mse,18
cis_false_negatives_mse,17
cis_true_positives_ttc,1801
cis_false_positives_ttc,36
cis_false_negatives_ttc,36
cis_amota,4943.8821622821615
cis_total_mse_violations_gt_av,3076
cis_total_mse_violations_gt_non_av,21895
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24972
cis_total_ttc_violations_gt_av,244
cis_total_ttc_violations_gt_non_av,1593
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1837
global_total_mse_violations_gt,496938
global_total_mse_violations_sensor,610222
global_total_ttc_violations_gt,193137
global_total_ttc_violations_sensor,242684
global_true_positives_mse,485910
global_false_positives_mse,124312
global_false_negatives_mse,11028
global_true_positives_ttc,180224
global_false_positives_ttc,62460
global_false_negatives_ttc,12913
global_amota,2543.009018313852
global_total_mse_violations_gt_av,49678
global_total_mse_violations_gt_non_av,447260
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,610222
global_total_ttc_violations_gt_av,18637
global_total_ttc_violations_gt_non_av,174500
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,242684
