Metric,Value
config_name,localization_50pct_notrust
run_id,8
total_steps,7000
recorded_steps,5000
wall_time_seconds,310.1269428730011
avg_cav_amota,0.9928400917767297
avg_cis_amota,0.9909708782628364
avg_global_amota,0.5305906603629942
cav_total_mse_violations_gt,51474
cav_total_mse_violations_sensor,51457
cav_total_ttc_violations_gt,14960
cav_total_ttc_violations_sensor,13836
cav_true_positives_mse,51443
cav_false_positives_mse,14
cav_false_negatives_mse,31
cav_true_positives_ttc,12760
cav_false_positives_ttc,1076
cav_false_negatives_ttc,2200
cav_amota,17198.96890984829
cav_total_mse_violations_gt_av,4515
cav_total_mse_violations_gt_non_av,46959
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,51457
cav_total_ttc_violations_gt_av,1623
cav_total_ttc_violations_gt_non_av,13337
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,13836
cis_total_mse_violations_gt,25055
cis_total_mse_violations_sensor,25056
cis_total_ttc_violations_gt,1803
cis_total_ttc_violations_sensor,1812
cis_true_positives_mse,25040
cis_false_positives_mse,16
cis_false_negatives_mse,15
cis_true_positives_ttc,1763
cis_false_positives_ttc,49
cis_false_negatives_ttc,40
cis_amota,4941.971769896765
cis_total_mse_violations_gt_av,2211
cis_total_mse_violations_gt_non_av,22844
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25056
cis_total_ttc_violations_gt_av,104
cis_total_ttc_violations_gt_non_av,1699
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1812
global_total_mse_violations_gt,570908
global_total_mse_violations_sensor,699041
global_total_ttc_violations_gt,213153
global_total_ttc_violations_sensor,265381
global_true_positives_mse,557895
global_false_positives_mse,141146
global_false_negatives_mse,13013
global_true_positives_ttc,196540
global_false_positives_ttc,68841
global_false_negatives_ttc,16613
global_amota,2599.3636451183083
global_total_mse_violations_gt_av,46917
global_total_mse_violations_gt_non_av,523991
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,699041
global_total_ttc_violations_gt_av,17338
global_total_ttc_violations_gt_non_av,195815
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,265381
