Metric,Value
config_name,localization_100pct
run_id,3
total_steps,2500
recorded_steps,2000
wall_time_seconds,49.63353371620178
avg_cav_amota,0.9909678990142852
avg_cis_amota,0.9902149097323428
avg_global_amota,0.5217810645038127
cav_total_mse_violations_gt,8748
cav_total_mse_violations_sensor,8747
cav_total_ttc_violations_gt,2145
cav_total_ttc_violations_sensor,2177
cav_true_positives_mse,8742
cav_false_positives_mse,5
cav_false_negatives_mse,6
cav_true_positives_ttc,1979
cav_false_positives_ttc,198
cav_false_negatives_ttc,166
cav_amota,3482.261197136198
cav_total_mse_violations_gt_av,1549
cav_total_mse_violations_gt_non_av,7199
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,8747
cav_total_ttc_violations_gt_av,176
cav_total_ttc_violations_gt_non_av,1969
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2177
cis_total_mse_violations_gt,7610
cis_total_mse_violations_sensor,7612
cis_total_ttc_violations_gt,598
cis_total_ttc_violations_sensor,603
cis_true_positives_mse,7606
cis_false_positives_mse,6
cis_false_negatives_mse,4
cis_true_positives_ttc,586
cis_false_positives_ttc,17
cis_false_negatives_ttc,12
cis_amota,1959.6353063603065
cis_total_mse_violations_gt_av,635
cis_total_mse_violations_gt_non_av,6975
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7612
cis_total_ttc_violations_gt_av,45
cis_total_ttc_violations_gt_non_av,553
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,603
global_total_mse_violations_gt,77538
global_total_mse_violations_sensor,99171
global_total_ttc_violations_gt,29712
global_total_ttc_violations_sensor,39149
global_true_positives_mse,73961
global_false_positives_mse,25210
global_false_negatives_mse,3577
global_true_positives_ttc,26162
global_false_positives_ttc,12987
global_false_negatives_ttc,3550
global_amota,956.4246912354887
global_total_mse_violations_gt_av,10074
global_total_mse_violations_gt_non_av,67464
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,99171
global_total_ttc_violations_gt_av,3334
global_total_ttc_violations_gt_non_av,26378
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,39149
