Metric,Value
config_name,mal_convoy_50pct_notrust
run_id,3
total_steps,1500
recorded_steps,1000
wall_time_seconds,31.82016086578369
avg_cav_amota,0.9903168852081894
avg_cis_amota,0.9903888160768893
avg_global_amota,0.610413224130529
cav_total_mse_violations_gt,9077
cav_total_mse_violations_sensor,9078
cav_total_ttc_violations_gt,1727
cav_total_ttc_violations_sensor,1646
cav_true_positives_mse,9074
cav_false_positives_mse,4
cav_false_negatives_mse,3
cav_true_positives_ttc,1394
cav_false_positives_ttc,252
cav_false_negatives_ttc,333
cav_amota,3416.5932539682535
cav_total_mse_violations_gt_av,1865
cav_total_mse_violations_gt_non_av,7212
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,9078
cav_total_ttc_violations_gt_av,295
cav_total_ttc_violations_gt_non_av,1432
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1646
cis_total_mse_violations_gt,3096
cis_total_mse_violations_sensor,3097
cis_total_ttc_violations_gt,236
cis_total_ttc_violations_sensor,233
cis_true_positives_mse,3096
cis_false_positives_mse,1
cis_false_negatives_mse,0
cis_true_positives_ttc,231
cis_false_positives_ttc,2
cis_false_negatives_ttc,5
cis_amota,971.5714285714284
cis_total_mse_violations_gt_av,675
cis_total_mse_violations_gt_non_av,2421
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,3097
cis_total_ttc_violations_gt_av,50
cis_total_ttc_violations_gt_non_av,186
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,233
global_total_mse_violations_gt,40428
global_total_mse_violations_sensor,51562
global_total_ttc_violations_gt,15655
global_total_ttc_violations_sensor,20432
global_true_positives_mse,39363
global_false_positives_mse,12199
global_false_negatives_mse,1065
global_true_positives_ttc,14034
global_false_positives_ttc,6398
global_false_negatives_ttc,1621
global_amota,606.1403315616153
global_total_mse_violations_gt_av,9588
global_total_mse_violations_gt_non_av,30840
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,51562
global_total_ttc_violations_gt_av,3733
global_total_ttc_violations_gt_non_av,11922
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,20432
