Metric,Value
config_name,extrinsics_5deg_trust
run_id,1
total_steps,1500
recorded_steps,1000
wall_time_seconds,23.056939840316772
avg_cav_amota,0.9908358958147736
avg_cis_amota,0.9892021293861781
avg_global_amota,0.5784974245333349
cav_total_mse_violations_gt,4313
cav_total_mse_violations_sensor,4311
cav_total_ttc_violations_gt,956
cav_total_ttc_violations_sensor,764
cav_true_positives_mse,4308
cav_false_positives_mse,3
cav_false_negatives_mse,5
cav_true_positives_ttc,671
cav_false_positives_ttc,93
cav_false_negatives_ttc,285
cav_amota,1641.8150793650798
cav_total_mse_violations_gt_av,685
cav_total_mse_violations_gt_non_av,3628
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,4311
cav_total_ttc_violations_gt_av,42
cav_total_ttc_violations_gt_non_av,914
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,764
cis_total_mse_violations_gt,3082
cis_total_mse_violations_sensor,3081
cis_total_ttc_violations_gt,242
cis_total_ttc_violations_sensor,238
cis_true_positives_mse,3080
cis_false_positives_mse,1
cis_false_negatives_mse,2
cis_true_positives_ttc,232
cis_false_positives_ttc,6
cis_false_negatives_ttc,10
cis_amota,967.4396825396822
cis_total_mse_violations_gt_av,448
cis_total_mse_violations_gt_non_av,2634
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,3081
cis_total_ttc_violations_gt_av,20
cis_total_ttc_violations_gt_non_av,222
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,238
global_total_mse_violations_gt,37369
global_total_mse_violations_sensor,48520
global_total_ttc_violations_gt,14935
global_total_ttc_violations_sensor,19611
global_true_positives_mse,35469
global_false_positives_mse,13051
global_false_negatives_mse,1900
global_true_positives_ttc,12988
global_false_positives_ttc,6623
global_false_negatives_ttc,1947
global_amota,525.275661476268
global_total_mse_violations_gt_av,3936
global_total_mse_violations_gt_non_av,33433
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,48520
global_total_ttc_violations_gt_av,1648
global_total_ttc_violations_gt_non_av,13287
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,19611
