Metric,Value
config_name,localization_100pct_trust
run_id,7
total_steps,15000
recorded_steps,10000
wall_time_seconds,1301.6744832992554
avg_cav_amota,0.9858266915788108
avg_cis_amota,0.991014709941029
avg_global_amota,0.4314598043506803
cav_total_mse_violations_gt,149944
cav_total_mse_violations_sensor,149558
cav_total_ttc_violations_gt,47219
cav_total_ttc_violations_sensor,39397
cav_true_positives_mse,149451
cav_false_positives_mse,107
cav_false_negatives_mse,493
cav_true_positives_ttc,34927
cav_false_positives_ttc,4470
cav_false_negatives_ttc,12292
cav_amota,52383.87291042327
cav_total_mse_violations_gt_av,12823
cav_total_mse_violations_gt_non_av,137121
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,149558
cav_total_ttc_violations_gt_av,2511
cav_total_ttc_violations_gt_non_av,44708
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,39397
cis_total_mse_violations_gt,48704
cis_total_mse_violations_sensor,48694
cis_total_ttc_violations_gt,3818
cis_total_ttc_violations_sensor,3825
cis_true_positives_mse,48660
cis_false_positives_mse,34
cis_false_negatives_mse,44
cis_true_positives_ttc,3746
cis_false_positives_ttc,79
cis_false_negatives_ttc,72
cis_amota,9906.183040570526
cis_total_mse_violations_gt_av,6485
cis_total_mse_violations_gt_non_av,42219
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,48694
cis_total_ttc_violations_gt_av,372
cis_total_ttc_violations_gt_non_av,3446
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,3825
global_total_mse_violations_gt,1700221
global_total_mse_violations_sensor,2042040
global_total_ttc_violations_gt,649633
global_total_ttc_violations_sensor,797883
global_true_positives_mse,1655321
global_false_positives_mse,386719
global_false_negatives_mse,44900
global_true_positives_ttc,597078
global_false_positives_ttc,200805
global_false_negatives_ttc,52555
global_amota,4269.726223854333
global_total_mse_violations_gt_av,156173
global_total_mse_violations_gt_non_av,1544048
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,2042040
global_total_ttc_violations_gt_av,54565
global_total_ttc_violations_gt_non_av,595068
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,797883
