Metric,Value
config_name,localization_100pct_trust
run_id,8
total_steps,15000
recorded_steps,10000
wall_time_seconds,1730.9497337341309
avg_cav_amota,0.9853828965780049
avg_cis_amota,0.9911105065319528
avg_global_amota,0.3417343775164632
cav_total_mse_violations_gt,178532
cav_total_mse_violations_sensor,178405
cav_total_ttc_violations_gt,70149
cav_total_ttc_violations_sensor,54332
cav_true_positives_mse,178225
cav_false_positives_mse,180
cav_false_negatives_mse,307
cav_true_positives_ttc,47222
cav_false_positives_ttc,7110
cav_false_negatives_ttc,22927
cav_amota,66579.36617308606
cav_total_mse_violations_gt_av,20903
cav_total_mse_violations_gt_non_av,157629
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,178405
cav_total_ttc_violations_gt_av,9282
cav_total_ttc_violations_gt_non_av,60867
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,54332
cis_total_mse_violations_gt,49454
cis_total_mse_violations_sensor,49448
cis_total_ttc_violations_gt,3710
cis_total_ttc_violations_sensor,3737
cis_true_positives_mse,49410
cis_false_positives_mse,38
cis_false_negatives_mse,44
cis_true_positives_ttc,3654
cis_false_positives_ttc,83
cis_false_negatives_ttc,56
cis_amota,9899.211739241144
cis_total_mse_violations_gt_av,4397
cis_total_mse_violations_gt_non_av,45057
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,49448
cis_total_ttc_violations_gt_av,234
cis_total_ttc_violations_gt_non_av,3476
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,3737
global_total_mse_violations_gt,2515538
global_total_mse_violations_sensor,3073007
global_total_ttc_violations_gt,1026419
global_total_ttc_violations_sensor,1298086
global_true_positives_mse,2454429
global_false_positives_mse,618578
global_false_negatives_mse,61109
global_true_positives_ttc,949415
global_false_positives_ttc,348671
global_false_negatives_ttc,77004
global_amota,3353.4394465690534
global_total_mse_violations_gt_av,290945
global_total_mse_violations_gt_non_av,2224593
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,3073007
global_total_ttc_violations_gt_av,130511
global_total_ttc_violations_gt_non_av,895908
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,1298086
