Metric,Value
config_name,mal_add_50pct_trust
run_id,9
total_steps,2500
recorded_steps,2000
wall_time_seconds,44.359970808029175
avg_cav_amota,0.9937643844238142
avg_cis_amota,0.988463564031459
avg_global_amota,0.49148977611581884
cav_total_mse_violations_gt,7129
cav_total_mse_violations_sensor,7126
cav_total_ttc_violations_gt,2645
cav_total_ttc_violations_sensor,2606
cav_true_positives_mse,7123
cav_false_positives_mse,3
cav_false_negatives_mse,6
cav_true_positives_ttc,2307
cav_false_positives_ttc,299
cav_false_negatives_ttc,338
cav_amota,3066.7568903318906
cav_total_mse_violations_gt_av,357
cav_total_mse_violations_gt_non_av,6772
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,7126
cav_total_ttc_violations_gt_av,186
cav_total_ttc_violations_gt_non_av,2459
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2606
cis_total_mse_violations_gt,7360
cis_total_mse_violations_sensor,7366
cis_total_ttc_violations_gt,587
cis_total_ttc_violations_sensor,582
cis_true_positives_mse,7360
cis_false_positives_mse,6
cis_false_negatives_mse,0
cis_true_positives_ttc,570
cis_false_positives_ttc,12
cis_false_negatives_ttc,17
cis_amota,1958.1463203463202
cis_total_mse_violations_gt_av,513
cis_total_mse_violations_gt_non_av,6847
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7366
cis_total_ttc_violations_gt_av,54
cis_total_ttc_violations_gt_non_av,533
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,582
global_total_mse_violations_gt,93850
global_total_mse_violations_sensor,118188
global_total_ttc_violations_gt,30809
global_total_ttc_violations_sensor,39702
global_true_positives_mse,89583
global_false_positives_mse,28605
global_false_negatives_mse,4267
global_true_positives_ttc,26625
global_false_positives_ttc,13077
global_false_negatives_ttc,4184
global_amota,907.7816164859174
global_total_mse_violations_gt_av,5612
global_total_mse_violations_gt_non_av,88238
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,118188
global_total_ttc_violations_gt_av,1940
global_total_ttc_violations_gt_non_av,28869
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,39702
