Metric,Value
config_name,extrinsics_5deg_notrust
run_id,8
total_steps,15000
recorded_steps,10000
wall_time_seconds,1414.8367257118225
avg_cav_amota,0.9868460622299023
avg_cis_amota,0.9914477865320616
avg_global_amota,0.4207335123456589
cav_total_mse_violations_gt,166133
cav_total_mse_violations_sensor,166143
cav_total_ttc_violations_gt,51403
cav_total_ttc_violations_sensor,41641
cav_true_positives_mse,166036
cav_false_positives_mse,107
cav_false_negatives_mse,97
cav_true_positives_ttc,36977
cav_false_positives_ttc,4664
cav_false_negatives_ttc,14426
cav_amota,56666.67458536545
cav_total_mse_violations_gt_av,19392
cav_total_mse_violations_gt_non_av,146741
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,166143
cav_total_ttc_violations_gt_av,5464
cav_total_ttc_violations_gt_non_av,45939
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,41641
cis_total_mse_violations_gt,54577
cis_total_mse_violations_sensor,54580
cis_total_ttc_violations_gt,3799
cis_total_ttc_violations_sensor,3826
cis_true_positives_mse,54544
cis_false_positives_mse,36
cis_false_negatives_mse,33
cis_true_positives_ttc,3739
cis_false_positives_ttc,87
cis_false_negatives_ttc,60
cis_amota,9907.53773081489
cis_total_mse_violations_gt_av,5398
cis_total_mse_violations_gt_non_av,49179
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,54580
cis_total_ttc_violations_gt_av,412
cis_total_ttc_violations_gt_non_av,3387
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,3826
global_total_mse_violations_gt,1885472
global_total_mse_violations_sensor,2316876
global_total_ttc_violations_gt,707431
global_total_ttc_violations_sensor,883335
global_true_positives_mse,1848997
global_false_positives_mse,467879
global_false_negatives_mse,36475
global_true_positives_ttc,655566
global_false_positives_ttc,227769
global_false_negatives_ttc,51865
global_amota,4163.578838172641
global_total_mse_violations_gt_av,207214
global_total_mse_violations_gt_non_av,1678258
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,2316876
global_total_ttc_violations_gt_av,75181
global_total_ttc_violations_gt_non_av,632250
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,883335
