Metric,Value
config_name,mal_convoy_2pct
run_id,1
total_steps,500
recorded_steps,300
wall_time_seconds,2.4604251384735107
avg_cav_amota,0.989673390970221
avg_cis_amota,1.0
avg_global_amota,0.5662217186607432
cav_total_mse_violations_gt,382
cav_total_mse_violations_sensor,383
cav_total_ttc_violations_gt,160
cav_total_ttc_violations_sensor,100
cav_true_positives_mse,382
cav_false_positives_mse,1
cav_false_negatives_mse,0
cav_true_positives_ttc,98
cav_false_positives_ttc,2
cav_false_negatives_ttc,62
cav_amota,343.4166666666667
cav_total_mse_violations_gt_av,27
cav_total_mse_violations_gt_non_av,355
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,383
cav_total_ttc_violations_gt_av,6
cav_total_ttc_violations_gt_non_av,154
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,100
cis_total_mse_violations_gt,462
cis_total_mse_violations_sensor,462
cis_total_ttc_violations_gt,69
cis_total_ttc_violations_sensor,70
cis_true_positives_mse,462
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,68
cis_false_positives_ttc,2
cis_false_negatives_ttc,1
cis_amota,236.0
cis_total_mse_violations_gt_av,142
cis_total_mse_violations_gt_non_av,320
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,462
cis_total_ttc_violations_gt_av,31
cis_total_ttc_violations_gt_non_av,38
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,70
global_total_mse_violations_gt,1899
global_total_mse_violations_sensor,2662
global_total_ttc_violations_gt,880
global_total_ttc_violations_sensor,1172
global_true_positives_mse,1708
global_false_positives_mse,954
global_false_negatives_mse,191
global_true_positives_ttc,695
global_false_positives_ttc,477
global_false_negatives_ttc,185
global_amota,139.29054279054284
global_total_mse_violations_gt_av,324
global_total_mse_violations_gt_non_av,1575
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,2662
global_total_ttc_violations_gt_av,152
global_total_ttc_violations_gt_non_av,728
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,1172
