Metric,Value
config_name,mal_convoy_80pct
run_id,2
total_steps,2500
recorded_steps,2000
wall_time_seconds,65.00897097587585
avg_cav_amota,0.9931004037251153
avg_cis_amota,0.9926058370937283
avg_global_amota,0.4992832816431099
cav_total_mse_violations_gt,13893
cav_total_mse_violations_sensor,13895
cav_total_ttc_violations_gt,3721
cav_total_ttc_violations_sensor,3513
cav_true_positives_mse,13888
cav_false_positives_mse,7
cav_false_negatives_mse,5
cav_true_positives_ttc,3154
cav_false_positives_ttc,359
cav_false_negatives_ttc,567
cav_amota,6454.159523809524
cav_total_mse_violations_gt_av,1781
cav_total_mse_violations_gt_non_av,12112
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,13895
cav_total_ttc_violations_gt_av,295
cav_total_ttc_violations_gt_non_av,3426
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3513
cis_total_mse_violations_gt,7503
cis_total_mse_violations_sensor,7501
cis_total_ttc_violations_gt,590
cis_total_ttc_violations_sensor,594
cis_true_positives_mse,7500
cis_false_positives_mse,1
cis_false_negatives_mse,3
cis_true_positives_ttc,578
cis_false_positives_ttc,16
cis_false_negatives_ttc,12
cis_amota,1967.3447691197696
cis_total_mse_violations_gt_av,906
cis_total_mse_violations_gt_non_av,6597
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7501
cis_total_ttc_violations_gt_av,91
cis_total_ttc_violations_gt_non_av,499
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,594
global_total_mse_violations_gt,141346
global_total_mse_violations_sensor,175251
global_total_ttc_violations_gt,55659
global_total_ttc_violations_sensor,71949
global_true_positives_mse,135630
global_false_positives_mse,39621
global_false_negatives_mse,5716
global_true_positives_ttc,50500
global_false_positives_ttc,21449
global_false_negatives_ttc,5159
global_amota,974.6009657673505
global_total_mse_violations_gt_av,16742
global_total_mse_violations_gt_non_av,124604
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,175251
global_total_ttc_violations_gt_av,5697
global_total_ttc_violations_gt_non_av,49962
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,71949
