Metric,Value
config_name,mal_convoy_40pct
run_id,1
total_steps,2500
recorded_steps,2000
wall_time_seconds,47.132821559906006
avg_cav_amota,0.9900009021522961
avg_cis_amota,0.9925218131525122
avg_global_amota,0.5294476814004819
cav_total_mse_violations_gt,9149
cav_total_mse_violations_sensor,9146
cav_total_ttc_violations_gt,2149
cav_total_ttc_violations_sensor,2245
cav_true_positives_mse,9144
cav_false_positives_mse,2
cav_false_negatives_mse,5
cav_true_positives_ttc,1869
cav_false_positives_ttc,376
cav_false_negatives_ttc,280
cav_amota,3230.372943722942
cav_total_mse_violations_gt_av,378
cav_total_mse_violations_gt_non_av,8771
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,9146
cav_total_ttc_violations_gt_av,55
cav_total_ttc_violations_gt_non_av,2094
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2245
cis_total_mse_violations_gt,7510
cis_total_mse_violations_sensor,7513
cis_total_ttc_violations_gt,615
cis_total_ttc_violations_sensor,625
cis_true_positives_mse,7508
cis_false_positives_mse,5
cis_false_negatives_mse,2
cis_true_positives_ttc,611
cis_false_positives_ttc,14
cis_false_negatives_ttc,4
cis_amota,1959.238059163059
cis_total_mse_violations_gt_av,632
cis_total_mse_violations_gt_non_av,6878
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7513
cis_total_ttc_violations_gt_av,54
cis_total_ttc_violations_gt_non_av,561
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,625
global_total_mse_violations_gt,49251
global_total_mse_violations_sensor,62499
global_total_ttc_violations_gt,13827
global_total_ttc_violations_sensor,19511
global_true_positives_mse,47252
global_false_positives_mse,15247
global_false_negatives_mse,1999
global_true_positives_ttc,12170
global_false_positives_ttc,7341
global_false_negatives_ttc,1657
global_amota,985.302135086297
global_total_mse_violations_gt_av,2702
global_total_mse_violations_gt_non_av,46549
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,62499
global_total_ttc_violations_gt_av,462
global_total_ttc_violations_gt_non_av,13365
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,19511
