Metric,Value
config_name,mal_convoy_10pct_notrust
run_id,5
total_steps,7000
recorded_steps,5000
wall_time_seconds,458.4131805896759
avg_cav_amota,0.9933689533756905
avg_cis_amota,0.9919249063364353
avg_global_amota,0.5065328794584002
cav_total_mse_violations_gt,73338
cav_total_mse_violations_sensor,73326
cav_total_ttc_violations_gt,21134
cav_total_ttc_violations_sensor,19478
cav_true_positives_mse,73305
cav_false_positives_mse,21
cav_false_negatives_mse,33
cav_true_positives_ttc,17292
cav_false_positives_ttc,2186
cav_false_negatives_ttc,3842
cav_amota,27271.951245976208
cav_total_mse_violations_gt_av,10095
cav_total_mse_violations_gt_non_av,63243
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,73326
cav_total_ttc_violations_gt_av,2882
cav_total_ttc_violations_gt_non_av,18252
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,19478
cis_total_mse_violations_gt,25065
cis_total_mse_violations_sensor,25053
cis_total_ttc_violations_gt,1803
cis_total_ttc_violations_sensor,1799
cis_true_positives_mse,25043
cis_false_positives_mse,10
cis_false_negatives_mse,22
cis_true_positives_ttc,1762
cis_false_positives_ttc,37
cis_false_negatives_ttc,41
cis_amota,4955.65683205683
cis_total_mse_violations_gt_av,3835
cis_total_mse_violations_gt_non_av,21230
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25053
cis_total_ttc_violations_gt_av,201
cis_total_ttc_violations_gt_non_av,1602
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1799
global_total_mse_violations_gt,801890
global_total_mse_violations_sensor,966295
global_total_ttc_violations_gt,302149
global_total_ttc_violations_sensor,368636
global_true_positives_mse,781807
global_false_positives_mse,184488
global_false_negatives_mse,20083
global_true_positives_ttc,277177
global_false_positives_ttc,91459
global_false_negatives_ttc,24972
global_amota,2512.403082113665
global_total_mse_violations_gt_av,102930
global_total_mse_violations_gt_non_av,698960
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,966295
global_total_ttc_violations_gt_av,37431
global_total_ttc_violations_gt_non_av,264718
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,368636
